conN,conVar,Subject
0.634563291943943,0.3073002188171584,1
0.5516031800918868,0.411760398757839,1
0.46602856599798903,0.5005575471940668,1
0.3789926069200345,0.5745179559111624,1
0.28185603306483753,0.6538875124393239,1
0.20485495103965762,0.6771121740018189,1
0.14541530790165874,0.6605690254774529,1
0.32554343208423564,0.8887114687471162,1
0.38653944675791463,0.8329612043450509,1
0.5742760220557466,1.0418421140717047,1
0.6809790798259244,1.0468798067977194,1
0.7445746983472388,0.9646950824808042,1
0.7523687642126863,0.7873441977155383,1
0.7652344535390425,0.655606736825143,1
0.7093944637250748,0.63616536908805,1
0.8051485326196565,0.7004404330596034,1
0.816145823465729,0.5823469281398276,1
0.8073535561381138,0.4834620771670925,1
0.7839933176934838,0.43349013862293384,1
0.6914691603248269,0.5318404256356609,1
0.6524591153269629,0.5034924305042566,1
0.6126244551818503,0.4824632646936304,1
0.5250963632511463,0.5610267956163122,1
0.4230876436958003,0.6528388756037417,1
0.476003151585501,0.6281021162623946,1
0.4831597307319705,0.5167948513028547,1
0.5949196454042152,0.636955710386773,1
0.5900314865146429,0.5193408860885631,1
0.7183914643163019,0.6721926644741684,1
0.622966422806541,0.7286042145988564,1
0.6756737857582379,0.6882980975824788,1
0.8431152719754794,0.885521450500466,1
0.8740806803929193,0.7703479772352527,1
0.8891506705693439,0.6464183621410513,1
0.901311083761646,0.5414555160974452,1
0.9413165596670849,0.5131753646888341,1
0.17285842830018264,0.9668717233744298,2
0.2057377635466653,0.8392560491925092,2
0.3177243754682051,0.8953780631970869,2
0.24432395289144834,0.863103295711183,2
0.2610252607202223,0.7238852522264944,2
0.35358935413042014,0.764236388601591,2
0.41502436656745667,0.7342591357553458,2
0.44096397517263447,0.6392865258146323,2
0.4639388774145478,0.5573790251355325,2
0.3358747457875018,0.702031483362518,2
0.4880937428505855,0.8660631808161817,2
0.5494780196016767,0.8156190981551278,2
0.7071994341968442,0.9679381077144371,2
0.7332986756683747,0.8265489691146108,2
0.6769124903260125,0.774011545976413,2
0.7339792741419832,0.7333428044130718,2
0.8392663758878471,0.7972484470221854,2
0.752373983339717,0.8115835427140088,2
0.7133304818850426,0.7273538370805559,2
0.8838347133698765,0.9228915326341125,2
0.7480111371095653,1.0099603786279123,2
0.7156255663707863,0.8727394443798878,2
0.5679703695561475,0.9935019491331878,2
0.6745615861772181,1.0079839925486913,2
0.44446917420401005,1.266572017985369,2
0.33060167230147774,1.24099261819336,2
0.07541875979736745,1.5031599195629086,2
0.12164134527472509,1.2949731066050423,2
0.1446085021054312,1.081912798945446,2
0.25059505002576676,1.077503334997028,2
0.24712232089701996,0.868948126255116,2
0.2729689888363379,0.7468518368827286,2
0.30936350462968476,0.6702705010928766,2
0.6190631114371573,0.39428956591067366,3
0.6594455023557875,0.39619643456579934,3
0.5867533075751085,0.4623415372139975,3
0.6256276182828837,0.4476218511867484,3
0.642795597202209,0.39243343878804937,3
0.6877686868925923,0.4038929304112061,3
0.726206019602982,0.3999890097497443,3
0.8265154354869504,0.5206100395677322,3
0.889613281057422,0.5426837227951289,3
0.7774365491660589,0.6585004420188294,3
0.8009230006964189,0.5737732566757835,3
0.7627246255014598,0.535415355730545,3
0.6220753165448859,0.7096309024975838,3
0.6239053784238644,0.5713648457560241,3
0.6868642750374727,0.583009669832036,3
0.6512598490142811,0.5376165879120118,3
0.6776124224636247,0.4827984172282967,3
