conN,conVar,Subject
0.48,0.06844444444444445,1
0.5250941422908358,0.14494384013722736,1
0.5280596433804459,0.12188607428900192,1
0.5401415714480374,0.12167271556638466,1
0.5662282435909171,0.14951151673886698,1
0.5023477750993952,0.2473701503741374,1
0.5903802095500648,0.373960989200649,1
0.6136750287917998,0.3457584298439893,1
0.5628149671785995,0.378326867101592,1
0.6135624235586083,0.40415640644129136,1
0.6395687387164289,0.3753377554686742,1
0.5725332145115474,0.43434125278470254,1
0.6225864414334278,0.4475794560715228,1
0.6303472766575445,0.37358523530545173,1
0.634563291943943,0.3073002188171584,1
0.48,0.06844444444444445,2
0.5277043930769525,0.1501643417094607,2
0.5353058060570329,0.1353342993277294,2
0.5630944535684429,0.1638447344850034,2
0.5871921674591397,0.17927121536939636,2
0.5454488964931068,0.226903514227583,2
0.5843811697240294,0.2593873578439117,2
0.49559850040890874,0.3850752249053707,2
0.4449949961127328,0.40926718851664845,2
0.3951638495848041,0.42707604386917614,2
0.30767559457809424,0.5166373451087607,2
0.2800997042636055,0.4684616567159861,2
0.14402228123280775,0.6469241714343843,2
0.31360910006368936,0.8567129748092706,2
0.17285842830018264,0.9668717233744298,2
0.48,0.06844444444444445,3
0.532914661548696,0.16058487865294768,3
0.5180840806425259,0.1581290647346986,3
0.5022772202659567,0.15811697254089718,3
0.5284753610314927,0.17888985956378992,3
0.5769701962812199,0.2401015581504863,3
0.5275981513317122,0.29082533641940456,3
0.5394531038825179,0.25637017423713504,3
0.5686661198984703,0.2635221714216129,3
0.6327223483121615,0.3389301939646728,3
0.6501877508629258,0.3060749602732669,3
0.5595009686319465,0.42623353268057196,3
0.6401563327252471,0.5022975543310586,3
0.6486654128815295,0.4188562037774116,3
0.6190631114371573,0.39428956591067366,3
0.48,0.06844444444444445,4
0.5258467751320535,0.14644910581966256,4
0.4482598927875518,0.2723330493447334,4
0.4137464743010244,0.28689327644884155,4
0.4399940360373407,0.2820097446317059,4
0.47469665628823043,0.2950130362071442,4
0.523606983085607,0.33383108256046856,4
0.5480287762391787,0.3159084523555182,4
0.5447550381371744,0.25927423808842304,4
0.4906032555130642,0.31572295571895875,4
0.49827721740893116,0.26792628836690086,4
0.6126783594074654,0.4431433146905891,4
0.5274078110818472,0.5250557484037075,4
0.5512304643007936,0.4676899051608587,4
0.5246579478905388,0.4272969569491965,4
0.48,0.06844444444444445,5
0.5337351825166717,0.16222592058889904,5
0.4607454169701093,0.2757602675642441,5
0.5119899256741406,0.3230972314594579,5
0.5334560856537374,0.30141010512675986,5
0.5043623123615888,0.29931563068570505,5
0.5662567834189952,0.3632414466633768,5
0.4760310236487643,0.47104467687116325,5
0.4190674650292548,0.49076285873594966,5
0.38241454666374547,0.46591612371977836,5
0.4079306203143117,0.4237650462769552,5
0.40859800707843996,0.34034681054982074,5
0.4384722916220932,0.3320260175271631,5
0.4614519538958057,0.3115801385691554,5
0.46740200531190124,0.26116421368751547,5
0.48,0.06844444444444445,6
0.5317788080868897,0.1583131717293351,6
0.5661855313092635,0.1954639838282158,6
0.5787624598286552,0.18152504410135584,6
0.601165827028208,0.19002676968019028,6
0.578848772458421,0.19665552488372615,6
0.6168266918529534,0.23328025869604557,6
0.6425994552973948,0.2381697338457193,6
0.6078480792642695,0.26003853914282604,6
0.6144425916085061,0.22121985600273394,6
0.7158103746219722,0.37971145082911917,6
0.6090309508599405,0.5173280081873586,6
0.6054038268820852,0.4211166545055977,6
0.5181244292321163,0.5114521189044159,6
0.5235426262713547,0.41999808920200954,6
0.48,0.06844444444444445,7
0.5280472177972898,0.15084999115013517,7
0.4719559961267882,0.23286243626111142,7
0.509051039965627,0.26048003668656666,7
0.5348653420987841,0.26001263361556765,7
0.47829166869776674,0.3211574536944889,7
0.5307849985954953,0.3619126227510484,7
0.5467406203900675,0.32144134178998324,7
0.5444334050056084,0.26176750420090483,7
0.5183044304637755,0.2616719524443897,7
0.5300385019454463,0.23280570491885347,7
0.5614092496421491,0.24898605932848836,7
0.4472547685863111,0.4274978095744667,7
0.35031959731373497,0.5358685902047255,7
0.36756342912153095,0.4631825357793724,7
0.48,0.06844444444444445,8
0.5395705283067354,0.1738966121690263,8
0.5234882653447297,0.17128181565923228,8
0.527793413843036,0.1456357495239985,8
0.5453840260839491,0.1516898241010249,8
0.5425787780642976,0.12696235532012307,8
0.4715763746947698,0.24357469099515394,8
0.4967121342968191,0.24513127200022175,8
0.447601384609349,0.2943265169751176,8
0.49726274503092227,0.33478393442324056,8
0.5214858868063295,0.31627343108940675,8
0.5353637596903434,0.28077449063955345,8
0.5654210943161676,0.28473426176329114,8
0.5913701436524275,0.2796855080831527,8
