Subject,Round,Phase,afterbreak,Schema,Schema_RT,Schema_OB,Schema_AS,Cho_1,Cho_2,Cho_3,Cho_4,RT_1,RT_2,RT_3,RT_4,OB_1,OB_2,OB_3,OB_4,AS_1,AS_2,AS_3,AS_4,schema_payoff,AC,performance,payoff,success_schema,breakR,type,dwellmean_1,dwellmean_2,dwellmean_3,dwellmean_4
22,4,8,0,8,0.122,1,1,115,116,112,88,0.305,2.683999999999998,1.463999999999999,1.8909999999999987,2,11,6,7,2,15,7,11,2,0.5,15,2.25,"8,7",6,L,0.2152264150943396,0.17893333333333333,0.20914285714285713,0.1719090909090909
22,5,9,0,7,0.8539999999999996,3,3,13,98,56,17,4.879999999999997,7.441999999999994,2.683999999999998,0.305,14,16,10,1,19,31,12,1,6,0,18,4.5,8,6,L,0.21839506172839504,0.24006451612903223,0.22366666666666665,0.305
22,5,10,0,0,0,0,0,111,1,44,9,4.818999999999996,0.488,0.305,0.244,13,3,2,3,24,3,2,3,0,0,19,4.75,0,6,L,0.17753731343283582,0.16266666666666665,0.1525,0.08133333333333333
23,1,1,0,6,22.508999999999983,16,99,10,1,64,4,24.33899999999998,8.234999999999994,1.2199999999999993,0.427,20,16,2,2,107,37,2,2,6,0.5,40,5.5,6,6,L,0.22746728971962615,0.22256756756756754,0.6099999999999999,0.2135
23,1,2,0,2,23.72899999999998,16,104,57,52,53,74,26.16899999999998,0.488,6.465999999999995,1.524999999999999,20,3,13,6,118,3,29,9,4,0.5,27,3.75,"2,6",6,L,0.22177118644067795,0.16266666666666665,0.2229655172413793,0.16944444444444445
23,2,3,0,6,0.061,1,1,5,111,113,84,1.8299999999999987,4.513999999999997,1.3419999999999992,6.465999999999995,8,11,10,14,9,18,12,27,6,0,13,3.25,0,6,L,0.18819148936170213,0.2407894736842105,0.1307142857142857,0.23948148148148146
23,2,4,0,7,33.427999999999976,20,156,14,19,24,28,33.549999999999976,0.427,0.8539999999999996,7.746999999999994,20,2,6,16,157,2,6,46,6,0.5,41,5.75,7,6,L,0.21369426751592355,0.2135,0.14233333333333334,0.16841304347826086
23,3,5,0,7,11.284999999999991,16,58,20,23,22,21,11.345999999999991,0.488,2.9279999999999977,6.465999999999995,17,1,11,13,59,1,16,31,6,1,72,6,7,6,L,0.23815068493150682,0.366,0.2152941176470588,0.19686363636363635
23,3,6,0,4,36.47799999999997,16,157,1,102,108,106,39.46699999999997,1.463999999999999,0.122,1.2809999999999993,20,7,2,7,171,7,2,7,2,0.5,18,3,"4,7",6,L,0.23080116959064326,0.20914285714285713,0.061,0.183
23,4,7,0,4,4.635999999999997,13,23,68,1,105,90,22.142999999999983,0.6099999999999999,0.7929999999999997,0.183,20,3,4,2,96,3,4,2,2,0,15,3.75,7,6,L,0.21495238095238092,0.20333333333333334,0.19824999999999998,0.0915
23,4,8,0,7,31.475999999999974,17,141,24,21,44,13,31.963999999999974,2.683999999999998,7.380999999999994,2.622999999999998,19,11,14,11,143,14,30,14,6,0.5,41,5.75,7,6,L,0.2235244755244755,0.1917142857142857,0.24603333333333333,0.18735714285714283
