schemaID,payoff,conN,type,expN,expVar,conVar,Time,Subject
6,6,0.2,replaced,47.54525908,18.83542809,0.06844444444444445,1,1
7,6,0.2,same,50.91984497,22.17450084,0.06844444444444445,1,1
3,5,0.3,same,38.11269084,9.358035718,0.06844444444444445,1,1
5,5,0.3,replaced,29.885084,10.26733847,0.06844444444444445,1,1
2,4,0.4,same,26.22740557,11.11918442,0.06844444444444445,1,1
9,4,0.4,replaced,29.58977965,10.61967136,0.06844444444444445,1,1
1,3,0.6,same,24.40043609,5.181766043,0.06844444444444445,1,1
10,3,0.6,replaced,21.77354907,3.720593243,0.06844444444444445,1,1
4,2,0.9,replaced,12.30300888,4.169477774,0.06844444444444445,1,1
8,2,0.9,same,22.92546818,17.18497774,0.06844444444444445,1,1
6,6,0.3824619119887516,replaced,47.54525908,18.83542809,0.32160397909423855,2,1
7,6,0.34505163765657737,same,50.91984497,22.17450084,0.26548856759597717,2,1
3,5,0.4289297563528453,same,38.11269084,9.358035718,0.2413057456403791,2,1
5,5,0.4843077761015356,replaced,29.885084,10.26733847,0.32437277526341446,2,1
2,4,0.5108862751403646,same,26.22740557,11.11918442,0.21424052382165784,2,1
9,4,0.48710561409557285,replaced,29.58977965,10.61967136,0.1785695322544704,2,1
1,3,0.6924192879172445,same,24.40043609,5.181766043,0.18654004298697793,2,1
10,3,0.6612706470480988,replaced,21.77354907,3.720593243,0.13981708168325926,2,1
4,2,0.9287678131225675,replaced,12.30300888,4.169477774,0.09106283079496234,2,1
8,2,0.9182004444865356,same,22.92546818,17.18497774,0.0752117778409144,2,1
6,6,0.3824619119887516,replaced,47.54525908,18.83542809,0.32160397909423855,3,1
7,6,0.3088632552770975,same,50.91984497,22.17450084,0.2401245708864038,3,1
3,5,0.4289297563528453,same,38.11269084,9.358035718,0.2413057456403791,3,1
5,5,0.4742847305790455,replaced,29.885084,10.26733847,0.2420955109681252,3,1
2,4,0.35859280259167986,same,26.22740557,11.11918442,0.3784085754981875,3,1
9,4,0.48710561409557285,replaced,29.58977965,10.61967136,0.1785695322544704,3,1
1,3,0.6924192879172445,same,24.40043609,5.181766043,0.18654004298697793,3,1
10,3,0.4860132686736607,replaced,21.77354907,3.720593243,0.36075802473993857,3,1
4,2,0.9287678131225675,replaced,12.30300888,4.169477774,0.09106283079496234,3,1
8,2,0.9182004444865356,same,22.92546818,17.18497774,0.0752117778409144,3,1
6,6,0.3824619119887516,replaced,47.54525908,18.83542809,0.32160397909423855,4,1
7,6,0.3088632552770975,same,50.91984497,22.17450084,0.2401245708864038,4,1
3,5,0.4383916917757156,same,38.11269084,9.358035718,0.1831069250825708,4,1
5,5,0.4742847305790455,replaced,29.885084,10.26733847,0.2420955109681252,4,1
2,4,0.35859280259167986,same,26.22740557,11.11918442,0.3784085754981875,4,1
9,4,0.48710561409557285,replaced,29.58977965,10.61967136,0.1785695322544704,4,1
1,3,0.6924192879172445,same,24.40043609,5.181766043,0.18654004298697793,4,1
10,3,0.4860132686736607,replaced,21.77354907,3.720593243,0.36075802473993857,4,1
4,2,0.9287678131225675,replaced,12.30300888,4.169477774,0.09106283079496234,4,1
8,2,0.8313205257722388,same,22.92546818,17.18497774,0.1829681225600852,4,1
6,6,0.40775625124358356,replaced,47.54525908,18.83542809,0.26306429424821487,5,1
7,6,0.45888125128572055,same,50.91984497,22.17450084,0.39311419363341715,5,1
3,5,0.5293757404973963,same,38.11269084,9.358035718,0.26465092064032064,5,1
5,5,0.5932229506407931,replaced,29.885084,10.26733847,0.34787418777030893,5,1
2,4,0.39503460671972745,same,26.22740557,11.11918442,0.3195487090408027,5,1
9,4,0.550968800916261,replaced,29.58977965,10.61967136,0.22079345280916157,5,1
1,3,0.7151828315845781,same,24.40043609,5.181766043,0.16472334559188495,5,1
10,3,0.5659816431191518,replaced,21.77354907,3.720593243,0.3724831789861936,5,1
4,2,0.9367357992928259,replaced,12.30300888,4.169477774,0.07569596081186124,5,1
8,2,0.8661296979207728,same,22.92546818,17.18497774,0.18029144401486066,5,1
6,6,0.3152799671082989,replaced,47.54525908,18.83542809,0.32285943217667734,6,1
7,6,0.45888125128572055,same,50.91984497,22.17450084,0.39311419363341715,6,1
3,5,0.5293757404973963,same,38.11269084,9.358035718,0.26465092064032064,6,1
5,5,0.45987633619168033,replaced,29.885084,10.26733847,0.44353185311288545,6,1
2,4,0.39503460671972745,same,26.22740557,11.11918442,0.3195487090408027,6,1
9,4,0.550968800916261,replaced,29.58977965,10.61967136,0.22079345280916157,6,1
1,3,0.7151828315845781,same,24.40043609,5.181766043,0.16472334559188495,6,1
10,3,0.4198572313904777,replaced,21.77354907,3.720593243,0.4799248428833467,6,1
4,2,0.9367357992928259,replaced,12.30300888,4.169477774,0.07569596081186124,6,1
8,2,0.8661296979207728,same,22.92546818,17.18497774,0.18029144401486066,6,1
6,6,0.3152799671082989,replaced,47.54525908,18.83542809,0.32285943217667734,7,1
7,6,0.45888125128572055,same,50.91984497,22.17450084,0.39311419363341715,7,1
3,5,0.5191989396524423,same,38.11269084,9.358035718,0.20052084571565543,7,1
