Subject,Round,Phase,afterbreak,Schema,Schema_RT,Schema_OB,Schema_AS,Cho_1,Cho_2,Cho_3,Cho_4,RT_1,RT_2,RT_3,RT_4,OB_1,OB_2,OB_3,OB_4,AS_1,AS_2,AS_3,AS_4,schema_payoff,AC,performance,payoff,breakR,type,dwellmean_1,dwellmean_2,dwellmean_3,dwellmean_4
2,5,10,0,7,16.652999999999988,18,64,20,13,29,28,16.713999999999988,17.323999999999987,0.183,1.524999999999999,19,17,1,5,65,82,1,5,6,0,22,5.5,6,L,0.2571384615384615,0.2112682926829268,0.183,0.30499999999999994
3,1,1,0,3,28.425999999999977,18,142,27,26,25,4,29.584999999999976,1.3419999999999992,0.5489999999999999,11.040999999999991,20,7,2,17,150,8,2,49,5,0.5,36,5.25,6,L,0.19723333333333332,0.16775,0.27449999999999997,0.2253265306122449
3,1,2,0,9,26.90099999999998,19,123,69,64,66,38,27.08399999999998,0.244,0.366,3.842999999999997,20,2,2,8,125,2,2,18,4,0.5,29,4.25,6,L,0.21667199999999998,0.122,0.183,0.2135
3,2,3,0,5,15.188999999999988,15,74,44,50,87,94,16.774999999999988,19.214999999999986,9.027999999999993,0.6709999999999998,20,18,14,3,83,77,37,4,5,0,15,3.75,6,L,0.20210843373493975,0.24954545454545451,0.24399999999999997,0.16775
3,2,4,0,3,10.735999999999992,16,57,1,30,3,5,23.42399999999998,0.061,0.183,10.247999999999992,20,1,1,16,116,1,1,44,5,0.5,41,5.75,6,L,0.20193103448275862,0.061,0.183,0.23290909090909087
3,3,5,0,10,62.89099999999995,13,254,92,50,96,16,65.14799999999995,1.8299999999999987,2.3179999999999983,2.622999999999998,20,7,11,6,265,8,12,10,3,0,16,4,6,L,0.24584150943396224,0.22874999999999998,0.19316666666666665,0.2623
3,3,6,0,9,22.020999999999983,18,118,72,69,8,66,23.54599999999998,5.7949999999999955,0.122,0.061,20,18,1,1,127,25,1,1,4,0.5,30,4.5,6,L,0.1854015748031496,0.23179999999999998,0.122,0.061
3,4,7,0,6,13.846999999999989,16,76,3,5,8,67,15.371999999999987,1.4029999999999991,0.183,6.282999999999995,20,3,2,13,83,4,2,21,6,0.5,40,5.5,6,L,0.18520481927710844,0.35074999999999995,0.0915,0.2991904761904762
3,4,8,0,5,37.57599999999997,20,169,46,41,95,37,37.69799999999997,1.646999999999999,1.0369999999999995,4.818999999999996,20,8,5,11,171,9,5,14,5,0.5,33,4.5,6,L,0.22045614035087718,0.183,0.2074,0.34421428571428564
3,5,9,0,3,45.078999999999965,17,194,31,34,36,10,45.261999999999965,0.122,5.428999999999996,8.173999999999994,18,1,9,14,195,1,18,30,5,0.5,36,5.25,6,L,0.23211282051282048,0.122,0.30161111111111105,0.27246666666666663
3,5,10,0,7,17.262999999999987,13,89,16,22,24,23,17.750999999999987,3.903999999999997,0.183,3.720999999999997,15,11,2,11,91,13,2,14,6,1,72,6,6,L,0.19506593406593406,0.3003076923076922,0.0915,0.2657857142857143
4,1,1,0,8,17.750999999999987,14,85,118,114,111,117,18.604999999999986,1.463999999999999,1.1589999999999994,2.1959999999999984,16,5,5,8,87,5,5,8,2,1,24,2,6,L,0.21385057471264365,0.2927999999999999,0.23179999999999995,0.27449999999999997
4,1,2,0,2,37.45399999999997,18,155,54,55,10,49,37.51499999999997,2.0739999999999985,7.014999999999994,0.7319999999999998,19,7,15,7,156,9,25,8,4,0.5,30,4.5,6,L,0.2404807692307692,0.23044444444444442,0.28059999999999996,0.0915
4,2,3,0,1,35.745999999999974,14,156,45,82,78,43,37.57599999999997,0.9149999999999996,0.061,3.598999999999997,19,4,1,9,162,4,1,17,3,0,16,4,6,L,0.23195061728395058,0.22875,0.061,0.21170588235294116
4,2,4,0,3,25.86399999999998,11,116,29,25,28,32,27.937999999999978,0.244,1.0979999999999994,0.183,20,1,4,1,127,3,4,1,5,1,60,5,6,L,0.2199842519685039,0.08133333333333333,0.27449999999999997,0.183
4,3,5,0,5,40.86999999999997,19,172,41,45,16,48,41.29699999999997,4.330999999999997,1.1589999999999994,4.6969999999999965,20,12,4,13,175,23,5,21,5,0.5,36,5.25,6,L,0.23598285714285713,0.18830434782608693,0.23179999999999998,0.22366666666666665
4,3,6,0,6,16.34799999999999,19,81,12,1,9,8,18.726999999999986,7.563999999999994,0.305,0.7319999999999998,20,16,2,5,87,28,2,5,6,1,72,6,6,L,0.21525287356321837,0.27014285714285713,0.1525,0.1464
4,4,7,0,6,14.761999999999988,15,60,9,6,30,1,14.822999999999988,0.244,13.11499999999999,15.066999999999988,16,2,14,16,61,2,42,57,6,0.5,41,5.75,6,L,0.243,0.122,0.31226190476190474,0.2643333333333333
4,4,8,0,8,30.926999999999975,19,147,117,119,116,42,31.292999999999974,0.305,2.0129999999999986,3.598999999999997,20,2,8,10,149,2,11,13,2,0.5,17,2.75,6,L,0.2100201342281879,0.1525,0.183,0.2768461538461538
4,5,9,0,1,12.62699999999999,18,71,79,84,81,34,18.177999999999987,0.061,2.805999999999998,16.22599999999999,20,1,10,16,91,1,15,66,3,0.5,23,3.5,6,L,0.19975824175824175,0.061,0.18706666666666666,0.24584848484848482
4,5,10,0,6,56.729999999999954,12,226,10,4,40,53,57.70599999999995,1.7689999999999988,1.0369999999999995,7.502999999999994,16,9,3,13,230,10,5,27,6,0,21,5.25,6,L,0.250895652173913,0.1769,0.2074,0.27788888888888885
5,1,1,0,5,36.11199999999997,18,181,42,19,109,90,40.93099999999997,3.537999999999997,2.1959999999999984,0.488,20,13,7,4,201,18,9,5,5,0,16,4,6,L,0.203636815920398,0.19655555555555554,0.24399999999999997,0.09759999999999999
5,1,2,0,9,30.011999999999976,20,129,70,64,3,5,33.244999999999976,4.086999999999997,8.722999999999994,2.744999999999998,20,13,17,14,137,18,34,18,4,0,20,5,6,L,0.2426642335766423,0.22705555555555554,0.25655882352941173,0.1525
5,2,3,0,8,13.724999999999989,19,68,23,119,44,115,24.15599999999998,0.7929999999999997,2.439999999999998,0.488,20,5,10,4,119,5,14,5,2,0,15,3.75,6,L,0.20299159663865546,0.1586,0.1742857142857143,0.09759999999999999
5,2,4,0,3,48.61699999999996,16,234,26,32,27,11,49.04399999999996,0.6099999999999999,1.1589999999999994,2.2569999999999983,17,3,6,9,235,3,7,14,5,0.5,36,5.25,6,L,0.2086978723404255,0.20333333333333334,0.16557142857142856,0.1612142857142857
5,3,5,0,7,32.26899999999998,15,158,18,72,68,24,32.32999999999998,8.356999999999994,1.0369999999999995,4.208999999999997,16,14,6,13,159,33,6,18,6,0,20,5,6,L,0.2033333333333333,0.2532424242424242,0.17283333333333334,0.2338333333333333
5,3,6,0,2,24.27799999999998,20,110,50,54,53,26,25.07099999999998,1.0369999999999995,1.0369999999999995,5.428999999999996,20,3,6,15,115,3,6,31,4,0.5,29,4.25,6,L,0.2180086956521739,0.3456666666666666,0.17283333333333334,0.1751290322580645
5,4,7,0,10,38.24699999999997,19,177,89,110,96,87,38.42999999999997,0.7929999999999997,0.7319999999999998,0.8539999999999996,20,2,5,4,178,2,5,4,3,0.5,20,2.75,6,L,0.21589887640449437,0.39649999999999996,0.1464,0.2135
5,4,8,0,4,20.312999999999985,20,91,101,108,100,98,20.495999999999984,0.122,2.561999999999998,0.7319999999999998,20,1,9,7,93,1,11,7,2,1,24,2,6,L,0.22038709677419352,0.122,0.2329090909090909,0.10457142857142857
5,5,9,0,5,49.59299999999996,13,234,45,46,43,112,52.33799999999996,1.0369999999999995,1.3419999999999992,0.427,20,4,6,3,246,4,6,3,5,0.5,32,4.25,6,L,0.2127560975609756,0.25925,0.22366666666666665,0.14233333333333334
5,5,10,0,3,25.68099999999998,16,120,32,31,34,16,25.80299999999998,3.9649999999999967,0.061,3.1109999999999975,17,11,1,8,121,15,1,12,5,0.5,36,5.25,6,L,0.2132479338842975,0.2643333333333333,0.061,0.25925
6,1,1,0,6,36.05099999999997,16,160,3,7,58,40,36.35599999999997,0.9149999999999996,5.7339999999999955,2.2569999999999983,19,4,12,7,163,5,20,10,6,0,21,5.25,6,L,0.22304294478527606,0.183,0.28669999999999995,0.22569999999999998
6,1,2,0,8,27.388999999999978,19,132,118,110,113,32,27.632999999999978,0.122,2.439999999999998,4.452999999999997,20,1,7,11,133,1,12,19,2,0.5,17,2.75,6,L,0.20776691729323307,0.122,0.20333333333333334,0.2343684210526316
6,2,3,0,10,27.571999999999978,20,137,85,95,15,14,27.632999999999978,3.842999999999997,5.489999999999996,6.8929999999999945,20,14,14,12,138,19,27,24,3,0,18,4.5,6,L,0.2002391304347826,0.20226315789473684,0.2033333333333333,0.2872083333333333
6,2,4,0,1,29.828999999999976,19,128,81,76,41,4,31.902999999999974,3.1719999999999975,2.2569999999999983,7.563999999999994,20,11,5,15,137,14,6,33,3,0,17,4.25,6,L,0.23286861313868612,0.22657142857142856,0.3761666666666666,0.2292121212121212
6,3,5,0,9,17.811999999999987,11,95,71,61,63,13,19.519999999999985,1.7689999999999988,0.183,4.879999999999996,20,6,2,8,105,6,2,17,4,0.5,30,4.5,6,L,0.1859047619047619,0.29483333333333334,0.0915,0.28705882352941176
6,3,6,0,2,14.029999999999989,18,66,58,49,55,53,14.578999999999988,2.805999999999998,0.305,3.3549999999999973,20,11,2,7,69,14,2,8,4,1,48,4,6,L,0.21128985507246376,0.20042857142857143,0.1525,0.4193749999999999
6,4,7,0,3,25.13199999999998,18,116,26,33,11,72,25.25399999999998,2.0129999999999986,12.26099999999999,2.8669999999999978,20,6,15,8,118,6,53,12,5,0,20,5,6,L,0.21401694915254235,0.33549999999999996,0.23133962264150942,0.23891666666666667
6,4,8,0,5,16.530999999999988,14,81,42,44,19,22,17.384999999999987,7.8689999999999936,13.23699999999999,0.5489999999999999,17,16,17,4,84,39,52,4,5,0,22,5.5,6,L,0.2069642857142857,0.20176923076923076,0.25455769230769226,0.13724999999999998
6,5,9,0,7,7.319999999999994,15,39,15,17,19,24,8.478999999999994,2.1959999999999984,2.439999999999998,5.367999999999996,20,7,7,14,45,8,7,22,6,1,72,6,6,L,0.1884222222222222,0.27449999999999997,0.3485714285714285,0.24399999999999994
6,5,10,0,6,20.922999999999984,15,92,5,9,8,1,24.88799999999998,0.061,1.585999999999999,2.3179999999999983,20,1,8,8,106,1,11,8,6,1,72,6,6,L,0.23479245283018865,0.061,0.1441818181818182,0.28974999999999995
7,1,1,0,4,44.224999999999966,14,210,98,104,99,58,44.468999999999966,0.061,1.0369999999999995,4.879999999999996,15,1,3,10,211,1,3,18,2,0.5,16,2.5,6,L,0.21075355450236966,0.061,0.3456666666666666,0.2711111111111111
7,1,2,0,10,46.298999999999964,15,231,85,90,96,18,50.69099999999996,0.366,4.330999999999997,6.648999999999995,20,3,11,14,251,3,21,26,3,0.5,24,3.75,6,L,0.20195617529880477,0.122,0.20623809523809522,0.2557307692307692
7,2,3,0,6,18.970999999999986,15,73,4,12,1,10,22.081999999999983,0.7319999999999998,2.8669999999999978,0.427,20,4,11,2,83,4,12,2,6,1,72,6,6,L,0.26604819277108427,0.183,0.23891666666666667,0.2135
7,2,4,0,1,18.726999999999986,20,88,79,13,20,23,18.848999999999986,8.844999999999994,4.391999999999997,0.183,20,16,11,1,90,37,19,1,3,0.5,39,5.25,6,L,0.2094333333333333,0.23905405405405403,0.2311578947368421,0.183
7,3,5,0,5,17.140999999999988,19,88,1,4,90,111,34.708999999999975,3.2329999999999974,1.0979999999999994,5.062999999999996,20,13,7,13,143,15,8,20,5,0,17,4.25,6,L,0.24272027972027968,0.21553333333333333,0.13724999999999998,0.25315
7,3,6,0,7,20.251999999999985,19,96,13,16,21,77,20.312999999999985,2.744999999999998,2.439999999999998,8.478999999999994,20,10,9,13,97,12,14,33,6,0.5,39,5.25,6,L,0.2094123711340206,0.22875,0.1742857142857143,0.2569393939393939
7,4,7,0,9,53.43599999999996,13,233,69,72,29,64,53.49699999999996,1.0369999999999995,6.648999999999995,1.463999999999999,14,4,14,4,234,4,26,4,4,0.5,29,4.25,6,L,0.2286196581196581,0.25925,0.2557307692307692,0.36599999999999994
7,4,8,0,7,29.035999999999976,17,132,16,13,22,37,29.096999999999976,1.8909999999999987,0.061,14.090999999999989,18,8,1,17,133,8,1,61,6,0.5,41,5.75,6,L,0.21877443609022554,0.23637499999999997,0.061,0.23099999999999998
7,5,9,0,4,55.082999999999956,10,257,105,103,4,33,55.326999999999956,2.1349999999999985,12.38299999999999,4.6969999999999965,12,5,18,10,259,6,51,18,2,0,15,3.75,6,L,0.2136177606177606,0.3558333333333332,0.2428039215686274,0.2609444444444444
7,5,10,0,10,31.109999999999975,17,155,15,19,64,86,45.139999999999965,8.478999999999994,3.598999999999997,0.7319999999999998,20,17,12,5,223,38,15,5,3,0,19,4.75,6,L,0.2024215246636771,0.22313157894736838,0.2399333333333333,0.1464
8,1,1,0,9,30.316999999999975,17,154,67,31,4,5,31.292999999999974,2.805999999999998,1.1589999999999994,8.966999999999993,20,7,5,14,157,8,6,39,4,0,21,5.25,6,L,0.1993184713375796,0.35074999999999995,0.19316666666666665,0.22992307692307692
8,1,2,0,8,9.881999999999993,18,52,118,111,115,112,15.06699999999999,0.9149999999999996,1.2199999999999993,0.366,20,4,6,2,82,4,6,2,2,1,24,2,6,L,0.1837439024390244,0.22874999999999995,0.20333333333333328,0.183
8,2,3,0,3,19.641999999999985,19,100,6,27,36,25,27.571999999999978,0.061,0.488,0.183,20,1,3,1,121,1,3,1,5,0.5,36,5.25,6,L,0.2278677685950413,0.061,0.16266666666666665,0.183
8,2,4,0,5,39.46699999999997,14,167,63,86,13,23,51.60599999999996,1.524999999999999,0.5489999999999999,0.061,20,7,1,1,220,7,1,1,5,0,19,4.75,6,L,0.23457272727272724,0.21785714285714286,0.5489999999999999,0.061
8,3,5,0,7,20.922999999999984,19,100,22,13,20,52,22.874999999999982,1.524999999999999,2.0129999999999986,10.918999999999992,20,8,6,15,109,9,7,47,6,0.5,40,5.5,6,L,0.2098623853211009,0.16944444444444445,0.28757142857142853,0.2323191489361702
8,3,6,0,8,8.844999999999994,17,39,61,118,116,120,26.412999999999982,0.061,0.244,0.6099999999999999,20,1,2,2,127,1,2,2,2,0.5,16,2.5,6,L,0.2079763779527559,0.061,0.122,0.30499999999999994
8,4,7,0,9,41.72399999999997,17,193,62,67,72,65,42.51699999999997,3.659999999999997,4.147999999999997,0.122,20,13,9,2,196,18,17,2,4,1,48,4,6,L,0.21692346938775509,0.2033333333333333,0.24399999999999997,0.061
8,4,8,0,4,26.47399999999998,16,113,108,103,100,97,27.754999999999978,3.598999999999997,0.061,0.6099999999999999,20,11,1,4,120,15,1,4,2,1,24,2,6,L,0.23129166666666665,0.2399333333333333,0.061,0.1525
8,5,9,0,5,15.798999999999987,19,89,45,47,43,40,18.543999999999986,4.452999999999997,0.366,1.585999999999999,20,12,3,3,100,18,3,3,5,1,60,5,6,L,0.18544,0.24738888888888885,0.122,0.5286666666666664
8,5,10,0,1,19.214999999999986,20,98,83,84,77,25,20.007999999999985,0.061,0.9149999999999996,16.40899999999999,20,1,7,15,105,1,8,65,3,0.5,23,3.5,6,L,0.19055238095238095,0.061,0.114375,0.2524461538461538
9,1,1,0,5,14.151999999999989,18,73,45,3,48,91,14.700999999999988,6.282999999999995,0.5489999999999999,7.136999999999994,20,14,6,15,75,28,6,29,5,0,19,4.75,6,L,0.19601333333333332,0.22439285714285714,0.0915,0.24610344827586203
9,1,2,0,2,24.76599999999998,20,114,57,59,80,14,29.218999999999976,0.122,9.393999999999993,1.2199999999999993,20,2,13,5,128,2,29,6,4,0,17,4.25,6,L,0.22827343749999998,0.061,0.32393103448275856,0.20333333333333334
9,2,3,0,10,24.27799999999998,18,109,33,88,92,89,42.57799999999997,0.061,0.6099999999999999,0.061,20,1,2,1,189,1,2,1,3,0.5,23,3.5,6,L,0.22528042328042325,0.061,0.30499999999999994,0.061
9,2,4,0,1,36.78299999999997,19,172,73,68,41,21,36.90499999999997,9.088999999999993,0.305,3.2939999999999974,20,16,2,10,174,42,2,15,3,0,18,4.5,6,L,0.21209770114942528,0.21640476190476188,0.1525,0.21959999999999996
9,3,5,0,9,27.754999999999978,18,124,61,62,65,20,28.425999999999977,0.8539999999999996,1.2809999999999993,0.5489999999999999,20,3,3,3,127,4,3,3,4,0.5,30,4.5,6,L,0.22382677165354328,0.2135,0.4269999999999999,0.183
9,3,6,0,4,24.27799999999998,14,105,12,51,53,108,33.976999999999975,7.563999999999994,2.0739999999999985,1.4029999999999991,20,15,6,6,151,35,6,6,2,0,16,4,6,L,0.22501324503311257,0.2161142857142857,0.34566666666666657,0.23383333333333334
9,4,7,0,5,30.682999999999975,20,145,38,45,42,43,31.719999999999974,0.244,3.1719999999999975,2.0129999999999986,20,1,11,11,149,1,13,12,5,1,60,5,6,L,0.21288590604026844,0.244,0.24399999999999997,0.16775
9,4,8,0,8,26.65699999999998,17,122,110,118,22,115,28.364999999999977,0.488,1.7689999999999988,0.061,20,3,6,1,132,4,7,1,2,0.5,18,3,6,L,0.21488636363636363,0.122,0.2527142857142857,0.061
9,5,9,0,6,18.604999999999986,17,73,5,2,11,116,18.787999999999986,0.061,4.818999999999996,7.319999999999994,19,1,11,14,75,1,19,34,6,0.5,38,5,6,L,0.25050666666666666,0.061,0.2536315789473684,0.2152941176470588
9,5,10,0,4,26.83999999999998,20,107,97,106,101,103,27.571999999999978,1.0369999999999995,2.2569999999999983,0.427,20,6,7,4,109,6,8,4,2,1,24,2,6,L,0.25295412844036697,0.17283333333333334,0.28212499999999996,0.10675
10,1,1,0,10,21.410999999999984,14,87,90,93,89,25,24.09499999999998,0.122,0.305,7.9299999999999935,20,2,1,14,102,2,1,36,3,0.5,23,3.5,6,L,0.2362254901960784,0.061,0.305,0.22027777777777777
10,1,2,0,8,14.456999999999988,19,79,118,112,116,117,14.700999999999988,0.6709999999999998,0.9759999999999995,0.305,20,5,8,1,82,5,10,1,2,1,24,2,6,L,0.17928048780487804,0.13419999999999999,0.09759999999999999,0.305
10,2,3,0,9,24.58299999999998,15,115,67,69,61,10,25.13199999999998,3.598999999999997,2.0739999999999985,0.9149999999999996,17,12,4,4,117,22,6,6,4,0.5,30,4.5,6,L,0.21480341880341877,0.1635909090909091,0.3456666666666666,0.1525
10,2,4,0,7,26.04699999999998,14,121,13,17,18,22,27.693999999999978,2.683999999999998,2.9889999999999977,0.122,19,8,9,2,128,11,12,2,6,1,72,6,6,L,0.216359375,0.24399999999999997,0.24908333333333332,0.061
10,3,5,0,3,30.743999999999975,16,140,30,28,15,14,31.658999999999974,2.9889999999999977,32.02499999999998,6.770999999999995,20,10,18,15,145,14,122,25,5,0,22,5.5,6,L,0.21833793103448274,0.21349999999999997,0.26249999999999996,0.27083999999999997
10,3,6,0,10,22.325999999999983,14,109,7,90,50,95,43.980999999999966,0.7319999999999998,0.488,1.7079999999999989,20,4,2,6,185,4,2,6,3,0,16,4,6,L,0.2377351351351351,0.183,0.244,0.2846666666666666
10,4,7,0,1,39.58899999999997,15,169,73,77,81,75,39.77199999999997,0.427,0.427,0.427,16,2,1,3,171,2,2,3,3,1,36,3,6,L,0.23258479532163742,0.2135,0.2135,0.14233333333333334
10,4,8,0,10,38.55199999999997,13,157,88,91,86,92,40.13799999999997,0.305,0.427,0.061,18,3,2,1,162,3,2,1,3,1,36,3,6,L,0.2477654320987654,0.10166666666666667,0.2135,0.061
10,5,9,0,3,47.57999999999996,19,191,28,35,33,26,47.64099999999996,0.366,0.6709999999999998,5.7949999999999955,20,3,4,13,192,3,4,30,5,1,60,5,6,L,0.24813020833333332,0.122,0.16775,0.19316666666666665
10,5,10,0,9,61.36599999999995,13,280,64,8,72,86,62.46399999999995,1.2809999999999993,4.879999999999996,5.977999999999995,17,4,13,12,285,5,19,21,4,0,17,4.25,6,L,0.21917192982456138,0.25619999999999993,0.25684210526315787,0.2846666666666666
11,1,1,0,4,33.976999999999975,19,166,105,107,13,97,34.159999999999975,2.683999999999998,0.7929999999999997,0.244,20,7,1,2,167,8,1,2,2,0.5,18,3,6,L,0.2045508982035928,0.3354999999999999,0.7929999999999997,0.122
11,1,2,0,2,19.458999999999985,19,89,57,52,87,4,20.922999999999984,1.646999999999999,3.903999999999997,2.3179999999999983,20,11,8,10,95,11,12,13,4,0,17,4.25,6,L,0.22024210526315788,0.14972727272727274,0.32533333333333325,0.1783076923076923
11,2,3,0,10,33.671999999999976,17,168,94,88,95,92,34.586999999999975,1.0369999999999995,3.2329999999999974,6.282999999999995,20,7,12,12,172,8,18,28,3,1,36,3,6,L,0.20108720930232557,0.129625,0.1796111111111111,0.22439285714285714
11,2,4,0,6,24.94899999999998,16,135,1,28,6,71,25.00999999999998,4.940999999999996,2.744999999999998,1.9519999999999986,17,11,11,8,136,22,15,10,6,0,21,5.25,6,L,0.1838970588235294,0.22459090909090906,0.183,0.19519999999999998
11,3,5,0,10,22.813999999999982,20,112,93,92,90,34,22.874999999999982,0.305,6.221999999999995,4.330999999999997,20,1,13,13,113,1,29,21,3,0.5,23,3.5,6,L,0.20243362831858405,0.305,0.214551724137931,0.20623809523809522
11,3,6,0,4,16.530999999999988,19,88,107,105,2,104,18.665999999999986,0.244,16.22599999999999,0.183,20,1,16,2,99,1,62,2,2,0.5,18,3,6,L,0.18854545454545454,0.244,0.2617096774193548,0.0915
11,4,7,0,2,24.52199999999998,17,101,59,50,51,48,25.55899999999998,1.3419999999999992,5.306999999999996,6.8929999999999945,20,6,14,13,104,7,28,24,4,0.5,29,4.25,6,L,0.24575961538461535,0.1917142857142857,0.18953571428571428,0.2872083333333333
11,4,8,0,9,44.163999999999966,16,207,65,33,61,10,44.407999999999966,2.561999999999998,0.7929999999999997,2.500999999999998,18,9,4,9,209,13,4,13,4,0,19,4.75,6,L,0.21247846889952152,0.19707692307692307,0.19824999999999998,0.19238461538461538
11,5,9,0,7,6.648999999999995,11,26,18,14,24,23,8.905999999999993,2.561999999999998,1.3419999999999992,0.366,17,7,3,3,34,13,3,3,6,1,72,6,6,L,0.26194117647058823,0.19707692307692307,0.4473333333333332,0.122
11,5,10,0,10,18.360999999999986,19,84,1,3,7,87,27.44999999999998,17.750999999999987,2.439999999999998,0.122,20,17,12,2,121,66,12,2,3,0.5,39,5.25,6,L,0.22685950413223138,0.2689545454545454,0.2033333333333333,0.061
12,1,1,0,9,25.13199999999998,18,134,43,67,66,69,35.806999999999974,1.0369999999999995,2.1349999999999985,2.683999999999998,20,5,6,13,174,5,6,13,4,0.5,29,4.25,6,L,0.20578735632183906,0.20739999999999997,0.3558333333333333,0.20646153846153845
12,1,2,0,1,14.822999999999988,20,79,9,80,74,60,17.933999999999987,0.244,1.8299999999999987,2.9889999999999977,20,2,7,9,92,2,8,14,3,0,16,4,6,L,0.19493478260869565,0.122,0.22875,0.2135
12,2,3,0,7,35.257999999999974,19,150,21,24,17,60,38.97899999999997,2.3179999999999983,2.9279999999999977,8.539999999999994,20,7,9,15,167,8,13,35,6,0.5,40,5.5,6,L,0.2334071856287425,0.28974999999999995,0.2252307692307692,0.24399999999999997
12,2,4,0,9,42.69999999999997,17,186,68,72,62,74,42.82199999999997,5.184999999999996,4.391999999999997,0.8539999999999996,18,15,16,2,187,23,26,2,4,0.5,27,3.75,6,L,0.2289946524064171,0.22543478260869562,0.16892307692307693,0.42699999999999994
