conN,conVar,Subject
0.48,0.06844444444444445,1
0.5291893075190485,0.15313417059365256,1
0.5703215671449144,0.2047718557266541,1
0.4974133958648789,0.3096338271413943,1
0.50816616565993,0.2692126013032176,1
0.5159501490768978,0.23093804787650984,1
0.5520837902739673,0.2570177206953466,1
0.5621829743452247,0.22581254469879203,1
0.5243447162084536,0.2563265520325758,1
0.4406302843010306,0.3724901054409066,1
0.3485753147630048,0.48210202342877684,1
0.35946937861553224,0.40746974644807643,1
0.48,0.06844444444444445,2
0.5243646037740379,0.1434847631036314,2
0.5512481884232933,0.16855497978141581,2
0.5939293575823794,0.22020632214330504,2
0.6167973663750974,0.2219010753000801,2
0.6008884587124923,0.20933867556527436,2
0.5436000244549036,0.28204780896739684,2
0.4563292319645205,0.40017983215468367,2
0.47756721839006555,0.362619838574837,2
0.46396601929843484,0.31729826904313096,2
0.4727116752915052,0.27132992722064553,2
0.4317130144490016,0.2990612634615236,2
0.3884310049562002,0.3258130297548218,2
0.4133494476243295,0.31048730914011613,2
0.5401890730090348,0.5020690980815037,2
0.48,0.06844444444444445,3
0.5246688526459546,0.1440932608474648,3
0.523466676637167,0.11767896069554731,3
0.5154590431394852,0.11015843555180127,3
0.5408242007134026,0.13885706358927585,3
0.49426915490929535,0.20419574247963534,3
0.47386435474509286,0.2041661943121132,3
0.4911111077438703,0.19782646144724536,3
0.4210794343904603,0.2983245158646163,3
0.41595370962823425,0.2489110622161451,3
0.44101577221186034,0.2492529749401683,3
0.45023691574916963,0.21784466702675323,3
0.4628899208264074,0.19958174377587817,3
0.48923069882907266,0.21234695102603313,3
0.49084329407107696,0.1731027513048351,3
0.48,0.06844444444444445,4
0.5273235255139707,0.14940260658349694,4
0.5657590719622692,0.19639317816339452,4
0.5687163970207215,0.1630291926476203,4
0.5843280152235437,0.16164659052374053,4
0.5098050677396943,0.2783631673866913,4
0.5505967323783647,0.3042738631866939,4
0.557286636930774,0.2567988996541736,4
0.5735655669343337,0.23799697973045825,4
0.6433673017571931,0.33000105343008546,4
0.7538675931640337,0.4850014255577495,4
0.786542635912209,0.45335122594254995,4
0.7660207314251497,0.4037247897281585,4
0.6776416683307572,0.4997379579713117,4
0.7097750874759778,0.4640572046674905,4
0.48,0.06844444444444445,5
0.5232830529211004,0.14132166139775648,5
0.4476280487642031,0.2643673374319999,5
0.4510485699263032,0.21833491226980023,5
0.47487263128080615,0.2223160525248461,5
0.4859549714157169,0.20001752228969838,5
0.4673618692099222,0.1972002222433482,5
0.4841896281926597,0.19141569576015366,5
0.40746740752575206,0.30657699794193816,5
0.4284433764751296,0.28721353625230556,5
0.4463997050569136,0.26568348616541254,5
0.46664895576191506,0.25304529034233286,5
0.5582606427476235,0.38565960624528334,5
0.5824632804313142,0.3569329603636081,5
0.5629754147330348,0.3245220996874453,5
0.48,0.06844444444444445,6
0.5311566916213829,0.15706893879832146,6
0.44781706427943724,0.29233440572254854,6
0.45299492149255577,0.24422323900427595,6
0.4633458585794626,0.21608046537723435,6
0.4212238897566185,0.2571083099474757,6
0.38115997047605504,0.28581448651910746,6
0.4052511775035995,0.27683400327037494,6
0.3854276211716652,0.26111431528016865,6
0.4747990423590621,0.3876342945989288,6
0.4986182118393795,0.3577457746397778,6
0.4438130740966729,0.39580689519723533,6
0.3732825946960136,0.45770647495910693,6
0.28627578659263103,0.5401787961740507,6
0.3422934201811644,0.5441783041163073,6
0.48,0.06844444444444445,7
0.5480709764188727,0.19089750839330089,7
0.5025307198790041,0.24379851979437783,7
0.4553926287880507,0.2893149980174091,7
0.4718179017958407,0.2643025444295073,7
0.5434373926490148,0.354681017249954,7
0.5843838294256811,0.3656376873532957,7
0.6058577334330671,0.3354579578974086,7
0.5774479396125163,0.32518595395902866,7
0.5779196834748537,0.26109225089189764,7
0.6042781528618085,0.2615907394874278,7
0.544126802721937,0.32957529186968515,7
0.5472168461327521,0.2698403203173783,7
0.5532667458739993,0.22797205573639695,7
0.45307045500898274,0.3827702263191506,7
0.48,0.06844444444444445,8
0.540694565382671,0.17614468632089755,8
0.4812430423983968,0.2598187950252664,8
0.5439987110855679,0.3333663733945552,8
