,ID,round,phase,OB_1,OB_2,OB_3,OB_4,AS_1,AS_2,AS_3,AS_4,dwmean_1,dwmean_2,dwmean_3,dwmean_4,schemas_1,schemas_2,schemas_3,schemas_4,RT_1,RT_2,RT_3,RT_4,payoff,accuracy,performance,novelty,breakR,afterbreak,type
877,40,7,13,20,1,4,2,88,0,3,1,0.405640449,1.603,0.373,0.4135,3,3,3,3,36.102,1.603,1.492,0.827,3,1,36,0,-1,1,Lc
878,40,7,14,20,3,2,3,183,3,1,4,0.31861413,0.405,0.6925,0.3068,3,3,3,3,58.625,1.62,1.385,1.534,3,1,36,0,-1,1,Lc
879,40,8,15,20,4,3,4,133,6,2,6,0.387470149,0.261285714,0.263666667,0.144,4,4,4,4,51.921,1.829,0.791,1.008,4,1,48,0,-1,1,Lc
880,40,8,16,20,4,2,3,77,4,1,3,0.302487179,0.3526,0.966,0.4945,4,4,4,4,23.594,1.763,1.932,1.978,4,1,48,0,-1,1,Lc
881,40,9,17,20,4,3,3,147,3,3,2,0.315547297,0.3835,0.398,0.467666667,6,6,6,6,46.701,1.534,1.592,1.403,6,0.75,72,0,-1,1,Lc
882,40,9,18,20,2,1,9,144,1,0,28,0.263227586,0.7215,1.451,0.262206897,4,4,3,4,38.168,1.443,1.451,7.604,3.75,0.75,27,0,-1,1,Lc
883,40,10,19,20,2,5,4,58,1,8,3,0.448355932,0.9555,0.248666667,0.2235,5,5,5,5,26.453,1.911,2.238,0.894,5,0.5,60,0,-1,1,Lc
884,40,10,20,20,14,20,12,80,27,84,21,0.363481481,0.506464286,0.409517647,0.418681818,6,6,5,3,29.442,14.181,34.809,9.211,5,0.5,20,0,-1,1,Lc
885,40,11,21,20,3,3,1,83,2,3,0,0.350404762,0.624333333,0.4555,1.254,6,6,6,6,29.434,1.873,1.822,1.254,6,1,72,0,-1,1,Lc
886,40,11,22,19,1,1,1,62,0,0,0,0.338174603,1.31,1.123,0.734,6,6,6,6,21.305,1.31,1.123,0.734,6,1,72,0,-1,1,Lc
887,40,12,23,17,3,4,3,61,3,3,4,0.246677419,0.39675,0.328,0.16,4,4,4,4,15.294,1.587,1.312,0.8,4,1,48,0,-1,1,Lc
888,40,12,24,19,4,3,2,76,3,2,1,0.200415584,0.50175,0.272,0.233,4,4,4,4,15.432,2.007,0.816,0.466,4,1,48,0,-1,1,Lc
889,40,13,25,19,10,7,7,41,15,12,9,0.494190476,0.3819375,0.406692308,0.4884,6,4,6,6,20.756,6.111,5.287,4.884,5.5,0.75,40,0,-1,1,Lc
890,40,13,26,16,7,5,7,34,8,5,8,0.395571429,0.437,0.393666667,0.288777778,5,5,5,5,13.845,3.933,2.362,2.599,5,0.75,60,0,-1,1,Lc
891,40,14,27,19,4,1,4,52,4,0,3,0.258471698,0.3002,0.659,0.23775,6,6,6,6,13.699,1.501,0.659,0.951,6,0.75,72,0,-1,1,Lc
892,40,14,28,20,5,6,14,68,5,6,17,0.389782609,0.4095,0.201142857,0.332944444,6,6,6,5,26.895,2.457,1.408,5.993,5.75,0.75,41,0,-1,1,Lc
893,40,15,29,20,3,4,2,67,2,4,1,0.365485294,0.533666667,0.2846,0.763,6,6,5,6,24.853,1.601,1.423,1.526,5.75,0.75,41,0,-1,1,Lc
894,40,15,30,19,6,2,3,37,6,2,4,0.455078947,0.409714286,0.547333333,0.2814,6,6,6,6,17.293,2.868,1.642,1.407,6,0.75,72,0,-1,1,Lc
895,41,1,1,20,5,8,3,91,6,9,3,0.532793478,0.298142857,0.2976,0.34975,2,2,2,2,49.017,2.087,2.976,1.399,2,1,24,0,-1,0,Lc
896,41,1,2,16,3,4,17,46,2,6,27,0.245382979,0.392,0.210428571,0.296321429,3,3,3,3,11.533,1.176,1.473,8.297,3,1,36,0,-1,0,Lc
897,41,2,3,20,3,3,3,77,2,3,2,0.307064103,0.453666667,0.3035,0.477666667,3,3,3,3,23.951,1.361,1.214,1.433,3,1,36,0,-1,0,Lc
898,41,2,4,18,3,1,5,60,4,0,8,0.260754098,0.301,0.573,0.203666667,5,5,5,5,15.906,1.505,0.573,1.833,5,1,60,0,-1,0,Lc
899,41,3,5,17,6,20,8,39,5,66,12,0.378025,0.422333333,0.451835821,0.655230769,6,6,5,6,15.121,2.534,30.273,8.518,5.75,0.5,41,0,-1,0,Lc
900,41,3,6,17,4,2,9,40,4,1,9,0.411365854,0.1964,0.491,0.3602,6,6,6,4,16.866,0.982,0.982,3.602,5.5,0.5,40,0,-1,0,Lc
901,41,4,7,20,2,2,18,84,1,1,27,0.266552941,0.5225,0.5825,0.424392857,4,4,4,3,22.657,1.045,1.165,11.883,3.75,0.75,27,0,-1,0,Lc
902,41,4,8,18,4,1,2,101,3,0,1,0.237068627,0.18925,1.18,0.3015,2,2,2,2,24.181,0.757,1.18,0.603,2,0.75,24,0,-1,0,Lc
903,41,5,9,20,3,3,3,151,3,2,4,0.301210526,0.4055,0.405666667,0.2782,6,6,6,6,45.784,1.622,1.217,1.391,6,1,72,0,-1,0,Lc
904,41,5,10,20,1,2,5,108,0,1,5,0.289651376,1.119,0.4245,0.197333333,4,4,4,4,31.572,1.119,0.849,1.184,4,1,48,0,-1,0,Lc
905,41,6,11,20,4,1,4,112,6,0,3,0.306778761,0.171,0.578,0.215,3,3,3,3,34.666,1.197,0.578,0.86,3,1,36,0,-1,0,Lc
906,41,6,12,20,2,2,3,95,1,1,3,0.33878125,0.5785,0.717,0.51575,3,3,3,3,32.523,1.157,1.434,2.063,3,1,36,0,-1,0,Lc
907,41,7,13,20,3,2,4,184,5,2,3,0.313313514,0.288833333,0.351333333,0.293,5,5,5,5,57.963,1.733,1.054,1.172,5,1,60,0,-1,1,Lc
908,41,7,14,19,1,2,3,62,0,1,2,0.245365079,0.832,0.3605,0.186,2,2,2,2,15.458,0.832,0.721,0.558,2,1,24,0,-1,1,Lc
909,41,8,15,20,2,3,6,119,2,2,7,0.29585,0.378333333,0.407333333,0.30175,6,6,6,6,35.502,1.135,1.222,2.414,6,0.75,72,0,-1,1,Lc
910,41,8,16,20,2,4,4,163,1,5,4,0.328890244,0.739,0.210166667,0.2616,4,4,4,6,53.938,1.478,1.261,1.308,4.5,0.75,30,0,-1,1,Lc
911,41,9,17,20,1,2,3,82,0,1,2,0.405024096,0.763,0.645,0.227,5,5,5,5,33.617,0.763,1.29,0.681,5,0.75,60,0,-1,1,Lc
912,41,9,18,20,3,9,4,94,2,17,7,0.340936842,0.483666667,0.2525,0.31525,5,6,6,6,32.389,1.451,4.545,2.522,5.75,0.75,41,0,-1,1,Lc
913,41,10,19,20,4,3,3,72,6,3,2,0.293164384,0.227428571,0.332,0.407333333,5,5,5,5,21.401,1.592,1.328,1.222,5,1,60,0,-1,1,Lc
914,41,10,20,20,2,4,7,157,1,7,8,0.290455696,0.6025,0.334375,0.356888889,6,6,6,6,45.892,1.205,2.675,3.212,6,1,72,0,-1,1,Lc
915,41,11,21,20,3,4,13,86,9,6,21,0.296988506,0.0812,0.228571429,0.339636364,5,5,5,5,25.838,0.812,1.6,7.472,5,1,60,0,-1,1,Lc
916,41,11,22,20,2,8,8,215,1,11,9,0.263268519,0.7375,0.245083333,0.2683,6,6,6,6,56.866,1.475,2.941,2.683,6,1,72,0,-1,1,Lc
917,41,12,23,12,2,6,8,19,1,9,9,0.44495,0.544,0.1254,0.3849,5,5,5,5,8.899,1.088,1.254,3.849,5,1,60,0,-1,1,Lc
918,41,12,24,20,4,2,2,68,3,1,2,0.316594203,0.3605,0.4435,0.435666667,6,6,6,6,21.845,1.442,0.887,1.307,6,1,72,0,-1,1,Lc
919,41,13,25,20,2,18,5,119,1,44,5,0.304841667,0.509,0.333333333,0.511666667,6,6,4,6,36.581,1.018,15,3.07,5.5,0.75,40,0,-1,1,Lc
920,41,13,26,20,2,19,8,69,1,54,13,0.3024,0.6105,0.334963636,0.429214286,6,6,6,6,21.168,1.221,18.423,6.009,6,0.75,72,0,-1,1,Lc
921,41,14,27,19,1,1,1,35,0,0,0,0.458638889,1.217,1.392,1.897,5,5,5,5,16.511,1.217,1.392,1.897,5,1,60,0,-1,1,Lc
922,41,14,28,20,2,2,6,264,3,1,10,0.320279245,0.162,0.5225,0.297,6,6,6,6,84.874,0.648,1.045,3.267,6,1,72,0,-1,1,Lc
923,41,15,29,16,4,12,19,28,3,19,121,0.434275862,0.29825,0.24835,0.31197541,6,6,6,6,12.594,1.193,4.967,38.061,6,0.75,72,0,-1,1,Lc
924,41,15,30,17,8,4,6,70,9,4,8,0.242309859,0.485,0.6246,0.246555556,6,6,5,6,17.204,4.85,3.123,2.219,5.75,0.75,41,0,-1,1,Lc
925,42,1,1,20,3,2,18,314,3,2,59,0.302669841,0.21825,0.299333333,0.247616667,3,3,3,3,95.341,0.873,0.898,14.857,3,0.75,36,0,-1,0,Lc
926,42,1,2,20,2,2,2,202,1,1,1,0.336300493,0.343,0.3845,0.3555,4,4,6,4,68.269,0.686,0.769,0.711,4.5,0.75,30,0,-1,0,Lc
927,42,2,3,17,2,3,4,73,1,3,3,0.214081081,0.428,0.23775,0.3555,3,3,3,3,15.842,0.856,0.951,1.422,3,1,36,0,-1,0,Lc
928,42,2,4,20,5,2,3,157,5,2,2,0.296392405,0.139833333,0.276333333,0.468666667,2,2,2,2,46.83,0.839,0.829,1.406,2,1,24,0,-1,0,Lc
929,42,3,5,20,4,6,2,127,3,7,1,0.23809375,0.317,0.134125,0.48,5,5,5,5,30.476,1.268,1.073,0.96,5,1,60,0,-1,0,Lc
930,42,3,6,20,6,2,4,150,6,2,5,0.225543046,0.114428571,0.217666667,0.155666667,3,3,3,3,34.057,0.801,0.653,0.934,3,1,36,0,-1,0,Lc
931,42,4,7,20,2,2,3,90,1,1,2,0.25989011,0.35,0.3605,0.195666667,4,4,4,4,23.65,0.7,0.721,0.587,4,1,48,0,-1,0,Lc
932,42,4,8,20,3,2,2,64,2,2,1,0.203769231,0.237666667,0.200666667,0.2905,4,4,4,4,13.245,0.713,0.602,0.581,4,1,48,0,-1,0,Lc
933,42,5,9,20,4,3,1,129,3,2,0,0.299284615,0.33775,0.368666667,0.575,6,6,6,6,38.907,1.351,1.106,0.575,6,0.75,72,0,-1,0,Lc
934,42,5,10,20,4,2,4,114,5,3,5,0.266008696,0.1275,0.18225,0.142166667,4,6,4,4,30.591,0.765,0.729,0.853,4.5,0.75,30,0,-1,0,Lc
935,42,6,11,20,4,4,4,100,3,3,3,0.235128713,0.23275,0.1815,0.174,3,3,3,3,23.748,0.931,0.726,0.696,3,1,36,0,-1,0,Lc
936,42,6,12,18,2,4,1,60,1,6,0,0.308557377,0.492,0.167857143,0.68,4,4,4,4,18.822,0.984,1.175,0.68,4,1,48,0,-1,0,Lc
937,42,7,13,18,3,3,3,85,4,5,2,0.23305814,0.216,0.159833333,0.236,4,6,6,6,20.043,1.08,0.959,0.708,5.5,0.5,40,0,-1,1,Lc
938,42,7,14,18,3,5,3,166,3,6,2,0.245317365,0.21275,0.131285714,0.234333333,5,5,5,6,40.968,0.851,0.919,0.703,5.25,0.5,36,0,-1,1,Lc
939,42,8,15,15,4,5,1,30,4,4,0,0.322258065,0.1414,0.1582,0.56,5,5,5,6,9.99,0.707,0.791,0.56,5.25,0.75,36,0,-1,1,Lc
940,42,8,16,14,4,2,4,33,3,2,3,1.040088235,0.17375,0.276333333,0.1845,6,6,6,6,35.363,0.695,0.829,0.738,6,0.75,72,0,-1,1,Lc
941,42,9,17,19,1,4,2,103,0,6,1,0.244,0.608,0.135142857,0.22,6,5,5,5,25.376,0.608,0.946,0.44,5.25,0.5,36,0,-1,1,Lc
942,42,9,18,20,2,3,4,249,2,3,4,0.253252,0.200333333,0.1495,0.2466,4,4,4,6,63.313,0.601,0.598,1.233,4.5,0.5,30,0,-1,1,Lc
943,42,10,19,19,6,3,6,71,5,2,6,0.348680556,0.3235,0.425,0.253857143,5,5,5,5,25.105,1.941,1.275,1.777,5,1,60,0,-1,1,Lc
944,42,10,20,20,3,2,1,41,2,1,0,0.33047619,0.215666667,0.264,0.471,4,4,4,4,13.88,0.647,0.528,0.471,4,1,48,0,-1,1,Lc
945,42,11,21,17,3,3,3,44,2,2,2,0.199333333,0.191,0.251,0.200333333,4,4,4,4,8.97,0.573,0.753,0.601,4,0.75,48,0,-1,1,Lc
946,42,11,22,20,19,1,1,72,63,0,0,0.258383562,0.3436875,0.401,0.566,2,5,5,5,18.862,21.996,0.401,0.566,4.25,0.75,32,0,-1,1,Lc
947,42,12,23,20,16,15,7,99,29,39,8,0.28908,0.149433333,0.22645,0.270111111,6,6,6,5,28.908,4.483,9.058,2.431,5.75,0.75,41,0,-1,1,Lc
948,42,12,24,19,2,4,4,116,2,6,9,0.234358974,0.303333333,0.143857143,0.1281,4,4,4,4,27.42,0.91,1.007,1.281,4,0.75,48,0,-1,1,Lc
949,42,13,25,18,5,4,4,76,4,6,4,0.348272727,0.144,0.276142857,0.215,6,6,6,6,26.817,0.72,1.933,1.075,6,0.75,72,0,-1,1,Lc
950,42,13,26,19,2,7,3,74,1,13,2,0.208093333,0.3875,0.251928571,0.771,5,5,5,6,15.607,0.775,3.527,2.313,5.25,0.75,36,0,-1,1,Lc
951,42,14,27,20,0,0,0,259,0,0,0,0.231015385,1.831,2.662,1.536,4,4,4,4,60.064,1.831,2.662,1.536,4,1,48,0,-1,1,Lc
952,42,14,28,7,0,0,0,10,0,0,0,1.639181818,1.358,1.618,2.462,5,5,5,5,18.031,1.358,1.618,2.462,5,1,60,0,-1,1,Lc
953,42,15,29,20,1,4,8,115,0,3,12,0.323715517,0.529,0.234,0.084153846,4,4,4,4,37.551,0.529,0.936,1.094,4,1,48,0,-1,1,Lc
954,42,15,30,20,2,3,3,74,1,2,2,0.32248,0.3815,0.337,0.292666667,4,4,4,4,24.186,0.763,1.011,0.878,4,1,48,0,-1,1,Lc
955,42,16,31,17,5,6,11,39,4,8,13,0.342075,0.3452,0.221666667,0.367214286,6,6,6,6,13.683,1.726,1.995,5.141,6,1,72,0,-1,1,Lc
956,42,16,32,16,6,3,3,29,7,2,3,0.359333333,0.156,0.271666667,0.12575,5,5,5,5,10.78,1.248,0.815,0.503,5,1,60,0,-1,1,Lc
957,42,17,33,17,2,4,2,33,1,5,1,0.260176471,0.356,0.136666667,0.371,5,5,5,5,8.846,0.712,0.82,0.742,5,1,60,0,-1,1,Lc
958,42,17,34,19,8,4,4,62,9,5,4,0.305428571,0.1987,0.211333333,0.2474,6,6,6,6,19.242,1.987,1.268,1.237,6,1,72,0,-1,1,Lc
959,44,1,1,20,2,3,2,295,1,4,4,0.566128378,0.322,0.1986,0.0928,2,2,2,2,167.574,0.644,0.993,0.464,2,1,24,0,-1,0,Lc
960,44,1,2,20,6,2,3,225,6,1,2,0.387221239,0.206285714,0.335,0.215,2,2,2,2,87.512,1.444,0.67,0.645,2,1,24,0,-1,0,Lc
961,44,2,3,20,1,10,11,182,0,29,33,0.363142077,0.509,0.373366667,0.405882353,6,6,4,4,66.455,0.509,11.201,13.8,5,0.25,20,0,-1,0,Lc
962,44,2,4,20,3,6,14,92,2,7,23,0.323784946,0.245666667,0.377875,0.335833333,4,6,4,4,30.112,0.737,3.023,8.06,4.5,0.25,30,0,-1,0,Lc
963,44,3,5,20,3,3,11,113,2,2,27,0.401017544,0.891333333,0.864,0.454392857,6,6,6,4,45.716,2.674,2.592,12.723,5.5,0.75,40,0,-1,0,Lc
964,44,3,6,20,2,2,2,64,1,1,1,0.420646154,0.1665,0.225,0.2475,4,4,4,4,27.342,0.333,0.45,0.495,4,0.75,48,0,-1,0,Lc
965,44,4,7,20,5,3,2,359,4,2,1,0.396658333,0.3262,0.637333333,0.574,4,4,4,3,142.797,1.631,1.912,1.148,3.75,0.75,27,0,-1,0,Lc
966,44,4,8,20,2,2,5,99,1,3,5,0.37754,0.452,0.38525,0.6815,3,3,3,3,37.754,0.904,1.541,4.089,3,0.75,36,0,-1,0,Lc
967,44,5,9,20,3,5,11,111,3,12,12,0.317035714,0.19375,0.303230769,0.605615385,6,4,4,6,35.508,0.775,3.942,7.873,5,0.25,20,0,-1,0,Lc
968,44,5,10,19,2,1,2,118,1,0,1,0.292689076,0.1815,0.735,0.2245,3,3,4,3,34.83,0.363,0.735,0.449,3.25,0.25,22,0,-1,0,Lc
969,44,6,11,20,1,6,6,87,0,8,6,0.307284091,1.168,0.269888889,0.506714286,3,3,3,3,27.041,1.168,2.429,3.547,3,0.75,36,0,-1,1,Lc
970,44,6,12,20,5,2,5,232,4,1,4,0.289386266,0.4728,0.2335,0.952,3,4,3,3,67.427,2.364,0.467,4.76,3.25,0.75,22,0,-1,1,Lc
971,44,7,13,20,2,3,2,91,1,2,2,0.385836957,0.6875,0.763666667,0.251666667,5,6,5,5,35.497,1.375,2.291,0.755,5.25,0.25,36,0,-1,1,Lc
972,44,7,14,20,3,7,4,85,2,12,3,0.385406977,0.884333333,0.485076923,0.49425,6,6,4,4,33.145,2.653,6.306,1.977,5,0.25,20,0,-1,1,Lc
973,44,8,15,20,3,4,3,110,2,4,5,0.325153153,0.459666667,0.3716,0.186333333,6,6,6,6,36.092,1.379,1.858,1.118,6,0.75,72,0,-1,1,Lc
974,44,8,16,20,1,8,9,156,0,9,20,0.302197452,1.107,0.3712,0.294238095,5,5,5,6,47.445,1.107,3.712,6.179,5.25,0.75,36,0,-1,1,Lc
975,44,9,17,20,3,4,11,135,3,3,15,0.466397059,1.065,0.514,0.370125,4,4,3,2,63.43,4.26,2.056,5.922,3.25,0.5,13,0,-1,1,Lc
976,44,9,18,19,2,1,2,39,1,0,1,0.421075,0.6285,1.297,0.527,3,3,3,3,16.843,1.257,1.297,1.054,3,0.5,36,0,-1,1,Lc
977,44,10,19,17,2,2,2,52,1,1,1,0.470150943,0.411,0.692,0.2175,6,5,4,6,24.918,0.822,1.384,0.435,5.25,0.25,21,0,-1,1,Lc
978,44,10,20,20,0,13,4,179,0,13,4,0.447322222,0.785,0.694285714,0.334,6,3,6,6,80.518,0.785,9.72,1.67,5.25,0.25,39,0,-1,1,Lc
979,44,11,21,17,5,6,15,46,5,9,25,0.604702128,0.295666667,0.306,0.602192308,6,6,5,6,28.421,1.774,3.06,15.657,5.75,0.5,41,0,-1,1,Lc
980,44,11,22,20,6,15,11,294,6,33,13,0.394749153,0.283857143,0.250823529,0.614785714,6,6,5,6,116.451,1.987,8.528,8.607,5.75,0.5,41,0,-1,1,Lc
981,44,12,23,20,1,9,3,83,0,15,3,0.481988095,1.761,0.3836875,0.297,6,6,5,5,40.487,1.761,6.139,1.188,5.5,0.25,22,0,-1,1,Lc
982,44,12,24,20,5,11,7,138,4,14,7,0.493503597,0.3932,0.5506,0.651875,6,6,5,6,68.597,1.966,8.259,5.215,5.75,0.25,41,0,-1,1,Lc
983,44,13,25,20,4,7,10,91,3,8,18,0.36448913,0.531,0.413222222,0.488842105,6,6,6,6,33.533,2.124,3.719,9.288,6,0.75,72,0,-1,1,Lc
984,44,13,26,19,1,13,6,77,0,24,6,0.431641026,1.121,0.37876,0.362714286,6,6,6,4,33.668,1.121,9.469,2.539,5.5,0.75,40,0,-1,1,Lc
985,44,14,27,19,4,1,10,119,3,0,13,0.348791667,0.422,1.233,0.276,6,6,6,6,41.855,1.688,1.233,3.864,6,1,72,0,-1,1,Lc
986,44,14,28,20,3,17,19,101,4,32,44,0.426352941,0.3994,0.381878788,0.426066667,6,6,6,6,43.488,1.997,12.602,19.173,6,1,72,0,-1,1,Lc
987,46,1,1,12,19,16,16,26,41,23,33,0.985407407,0.272738095,0.429625,0.3045,5,5,5,5,26.606,11.455,10.311,10.353,5,0.75,60,0,-1,0,Lc
988,46,1,2,13,7,17,19,42,7,26,28,0.33372093,0.324375,0.376777778,0.326137931,2,2,2,3,14.35,2.595,10.173,9.458,2.25,0.75,15,0,-1,0,Lc
989,46,2,3,20,3,19,6,56,2,44,11,0.344280702,0.571,0.382311111,0.607,3,3,3,3,19.624,1.713,17.204,7.284,3,0.75,36,0,-1,0,Lc
990,46,2,4,18,4,3,20,42,3,4,122,0.516744186,0.31,0.2076,0.40002439,4,4,4,5,22.22,1.24,1.038,49.203,4.25,0.75,29,0,-1,0,Lc
991,46,3,5,20,20,6,4,61,50,8,6,0.3175,0.383470588,0.462888889,0.638,6,6,6,6,19.685,19.557,4.166,4.466,6,1,72,0,-1,0,Lc
992,46,3,6,11,1,6,18,20,0,8,56,0.338190476,1.731,0.190222222,0.379087719,5,5,5,5,7.102,1.731,1.712,21.608,5,1,60,0,-1,0,Lc
993,46,4,7,20,3,3,20,58,3,4,69,0.328610169,0.38,0.2624,0.277385714,5,5,5,4,19.388,1.52,1.312,19.417,4.75,0.75,34,0,-1,0,Lc
994,46,4,8,17,5,12,19,34,5,25,51,0.397228571,0.280833333,0.390538462,0.393384615,5,5,5,5,13.903,1.685,10.154,20.456,5,0.75,60,0,-1,0,Lc
995,46,5,9,13,19,6,18,42,41,10,32,0.311046512,0.265880952,0.279636364,0.245666667,4,5,5,5,13.375,11.167,3.076,8.107,4.75,0.5,34,0,-1,0,Lc
996,46,5,10,20,9,3,15,100,16,2,32,0.398405941,0.419294118,0.856,0.407848485,6,6,4,6,40.239,7.128,2.568,13.459,5.5,0.5,40,0,-1,0,Lc
997,46,6,11,19,14,2,16,41,19,1,36,0.400071429,0.34755,1.018,0.336756757,5,5,5,6,16.803,6.951,2.036,12.46,5.25,0.75,36,0,-1,0,Lc
998,46,6,12,20,3,3,5,56,2,5,8,0.308491228,0.405,0.5185,0.348444444,5,5,5,5,17.584,1.215,3.111,3.136,5,0.75,60,0,-1,0,Lc
999,46,7,13,18,1,2,4,54,0,1,4,0.250090909,0.952,0.512,0.1552,3,3,3,3,13.755,0.952,1.024,0.776,3,1,36,0,-1,1,Lc
1000,46,7,14,20,3,8,7,88,3,15,9,0.32441573,0.324,0.2448125,0.3314,4,4,4,4,28.873,1.296,3.917,3.314,4,1,48,0,-1,1,Lc
1001,46,8,15,6,2,18,20,11,2,63,109,0.262333333,0.738,0.1653125,0.2608,6,6,6,6,3.148,2.214,10.58,28.688,6,0.75,72,0,-1,1,Lc
1002,46,8,16,18,2,9,6,69,1,9,7,0.244085714,0.405,0.1518,0.5105,4,4,4,6,17.086,0.81,1.518,4.084,4.5,0.75,30,0,-1,1,Lc
1003,46,9,17,19,20,5,13,115,88,7,25,0.26087931,0.298235955,0.337875,0.216615385,5,5,6,5,30.262,26.543,2.703,5.632,5.25,0.5,36,0,-1,1,Lc
1004,46,9,18,20,4,7,4,71,3,8,4,0.191277778,0.138,0.502333333,0.4894,5,2,5,5,13.772,0.552,4.521,2.447,4.25,0.5,32,0,-1,1,Lc
1005,46,10,19,19,5,3,1,61,8,4,0,0.277758065,0.156444444,0.3558,0.988,5,5,5,5,17.221,1.408,1.779,0.988,5,0.75,60,0,-1,1,Lc
1006,46,10,20,18,7,10,15,46,13,15,38,0.352085106,0.269785714,0.4718125,0.230820513,5,6,6,6,16.548,3.777,7.549,9.002,5.75,0.75,41,0,-1,1,Lc
1007,46,11,21,12,20,12,14,18,73,28,25,0.263,0.338,0.242034483,0.449038462,6,6,6,4,4.997,25.012,7.019,11.675,5.5,0.5,40,0,-1,1,Lc
1008,46,11,22,18,2,16,17,43,1,22,36,0.278454545,0.6035,0.325434783,0.532513514,5,5,5,4,12.252,1.207,7.485,19.703,4.75,0.5,34,0,-1,1,Lc
1009,46,12,23,14,15,4,14,40,45,8,37,0.243536585,0.179456522,0.425,0.236236842,6,5,4,6,9.985,8.255,3.825,8.977,5.25,0.5,21,0,-1,1,Lc
1010,46,12,24,7,5,13,8,7,6,26,11,0.592875,0.135,0.190333333,0.468,5,5,5,5,4.743,0.945,5.139,5.616,5,0.5,60,0,-1,1,Lc
1011,46,13,25,19,19,7,12,74,70,8,31,0.149213333,0.235985915,0.252333333,0.13775,6,5,5,5,11.191,16.755,2.271,4.408,5.25,0.75,36,0,-1,1,Lc
1012,46,13,26,13,5,20,19,26,5,66,41,0.234444444,0.181333333,0.217970149,0.223904762,5,5,5,5,6.33,1.088,14.604,9.404,5,0.75,60,0,-1,1,Lc
1013,46,14,27,13,3,2,6,31,6,2,8,0.30253125,0.103,0.257333333,0.256777778,5,5,5,6,9.681,0.721,0.772,2.311,5.25,0.75,36,0,-1,1,Lc
1014,46,14,28,12,2,5,18,23,1,6,32,0.189375,0.293,0.29,0.235151515,5,5,5,5,4.545,0.586,2.03,7.76,5,0.75,60,0,-1,1,Lc
1015,46,15,29,16,2,5,7,83,1,11,9,0.191333333,0.6405,0.16925,0.1134,5,4,4,4,16.072,1.281,2.031,1.134,4.25,0.25,29,0,-1,1,Lc
1016,46,15,30,14,1,1,11,45,0,0,50,0.152217391,0.884,1.873,0.165137255,5,5,3,6,7.002,0.884,1.873,8.422,4.75,0.25,19,0,-1,1,Lc
1017,46,16,31,10,12,14,19,25,23,41,50,0.266961538,0.16925,0.174261905,0.21954902,6,6,6,6,6.941,4.062,7.319,11.197,6,0.75,72,0,-1,1,Lc
1018,46,16,32,18,6,17,9,78,7,36,21,0.239012658,0.25875,0.292351351,0.353,5,5,5,6,18.882,2.07,10.817,7.766,5.25,0.75,36,0,-1,1,Lc
1019,46,17,33,19,5,9,19,80,7,8,62,0.281432099,0.225375,0.228,0.256571429,5,5,5,5,22.796,1.803,2.052,16.164,5,0.75,60,0,-1,1,Lc
1020,46,17,34,20,4,2,19,81,7,1,135,0.347243902,0.2155,0.5775,0.166757353,5,5,5,3,28.474,1.724,1.155,22.679,4.5,0.75,33,0,-1,1,Lc
1021,47,1,1,4,0,0,4,3,0,0,3,13.5895,6.818,4.274,2.93775,2,2,2,3,54.358,6.818,4.274,11.751,2.25,0.75,15,0,-1,0,Lc
1022,47,1,2,19,2,3,2,60,1,2,7,0.160032787,0.25,0.247,0.0625,2,2,2,2,9.762,0.5,0.741,0.5,2,0.75,24,0,-1,0,Lc
1023,47,3,5,4,0,0,9,3,0,0,13,3.932,1.858,1.7,6.537428571,3,3,3,3,15.728,1.858,1.7,91.524,3,1,36,0,-1,0,Lc
1024,47,3,6,3,2,2,4,2,1,1,10,7.785,0.2415,0.3805,0.663272727,3,3,3,3,23.355,0.483,0.761,7.296,3,1,36,0,-1,0,Lc
1025,47,4,7,17,0,0,0,58,0,0,0,1.518898305,1.119,0.407,2.663,3,3,3,3,89.615,1.119,0.407,2.663,3,0.75,36,0,-1,0,Lc
1026,47,4,8,19,0,0,0,92,0,0,0,0.703107527,0.772,0.555,1.293,4,3,4,4,65.389,0.772,0.555,1.293,3.75,0.75,27,0,-1,0,Lc
1027,47,5,9,4,0,0,0,20,0,0,0,1.182190476,0.497,0.747,0.749,2,2,2,2,24.826,0.497,0.747,0.749,2,0.75,24,0,-1,0,Lc
1028,47,5,10,8,0,0,0,21,0,0,0,2.018863636,1.097,1.937,9.937,4,4,4,6,44.415,1.097,1.937,9.937,4.5,0.75,30,0,-1,0,Lc
1029,47,6,11,20,2,9,3,183,1,10,2,0.386255435,0.5045,0.427454545,0.355666667,3,3,3,3,71.071,1.009,4.702,1.067,3,0.75,36,0,-1,0,Lc
1030,47,6,12,17,3,3,13,34,2,2,18,0.372114286,0.535,0.424666667,0.287157895,4,4,4,5,13.024,1.605,1.274,5.456,4.25,0.75,29,0,-1,0,Lc
1031,47,7,13,20,10,10,9,96,26,14,18,0.209463918,0.274296296,0.504666667,0.352842105,5,5,4,3,20.318,7.406,7.57,6.704,4.25,0,17,0,-1,1,Lc
1032,47,7,14,18,5,11,9,97,6,14,10,0.254428571,0.501857143,0.3306,0.321818182,5,4,6,5,24.934,3.513,4.959,3.54,5,0,20,0,-1,1,Lc
