Subject,Round,Phase,afterbreak,Schema,Schema_RT,Schema_OB,Schema_AS,Cho_1,Cho_2,Cho_3,Cho_4,RT_1,RT_2,RT_3,RT_4,OB_1,OB_2,OB_3,OB_4,AS_1,AS_2,AS_3,AS_4,schema_payoff,AC,performance,payoff,breakR,type,dwellmean_1,dwellmean_2,dwellmean_3,dwellmean_4
11,1,1,0,8,17.079999999999988,19,81,115,114,68,113,19.214999999999986,0.183,6.404999999999995,2.9279999999999977,20,1,13,8,90,1,29,12,2,0.5,16,2.5,6,L,0.2135,0.183,0.22086206896551722,0.24399999999999997
11,1,2,0,10,35.257999999999974,20,145,89,90,93,87,35.379999999999974,0.7929999999999997,0.9759999999999995,0.183,20,2,5,2,146,3,6,2,3,1,36,3,6,L,0.24232876712328766,0.2643333333333333,0.16266666666666665,0.0915
11,2,3,0,2,18.970999999999986,19,89,56,51,90,87,19.519999999999985,1.3419999999999992,8.356999999999994,4.269999999999997,20,6,17,11,92,6,39,15,4,0,14,3.5,6,L,0.21217391304347824,0.22366666666666665,0.21428205128205127,0.2846666666666666
11,2,4,0,1,16.774999999999988,19,88,75,83,84,17,18.360999999999986,5.306999999999996,0.061,0.9149999999999996,20,12,1,5,94,22,1,5,3,0.5,24,3.75,6,L,0.19532978723404254,0.2412272727272727,0.061,0.183
11,3,5,0,7,21.410999999999984,20,106,13,54,16,43,33.854999999999976,0.7929999999999997,2.8669999999999978,0.366,20,4,13,4,156,4,19,4,6,0,21,5.25,6,L,0.21701923076923074,0.19824999999999998,0.15089473684210525,0.0915
11,3,6,0,9,38.85699999999997,20,182,70,67,61,8,38.97899999999997,0.366,1.7079999999999989,3.842999999999997,20,1,7,12,183,2,8,19,4,0.5,30,4.5,6,L,0.213,0.183,0.2135,0.2022631578947368
11,4,7,0,8,20.251999999999985,20,109,117,113,114,24,21.288999999999984,2.561999999999998,1.7079999999999989,19.702999999999985,20,9,9,17,116,14,9,67,2,0.5,18,3,6,L,0.1835258620689655,0.183,0.18977777777777777,0.2940746268656716
11,4,8,0,3,18.055999999999987,18,93,30,25,32,12,19.214999999999986,0.488,0.244,7.319999999999994,20,2,3,14,101,2,3,34,5,0.5,36,5.25,6,L,0.19024752475247525,0.244,0.08133333333333333,0.2152941176470588
11,5,9,0,9,17.750999999999987,18,80,88,71,24,23,21.105999999999984,0.122,12.62699999999999,4.025999999999997,20,1,18,11,92,1,53,20,4,0,19,4.75,6,L,0.22941304347826086,0.122,0.23824528301886788,0.20129999999999998
11,5,10,0,5,26.47399999999998,16,129,40,48,54,6,28.852999999999977,1.1589999999999994,7.441999999999994,2.1959999999999984,20,6,15,9,137,6,31,11,5,0,20,5,6,L,0.21060583941605837,0.19316666666666665,0.24006451612903223,0.1996363636363636
12,1,1,0,1,30.072999999999976,20,151,81,84,13,47,33.366999999999976,0.183,16.957999999999988,0.061,20,1,18,1,170,1,78,1,3,0,17,4.25,6,L,0.19627647058823527,0.183,0.2174102564102564,0.061
12,1,2,0,2,43.61499999999997,16,193,60,50,59,4,44.041999999999966,2.0739999999999985,0.9149999999999996,4.513999999999997,19,10,3,12,197,13,5,17,4,0.5,30,4.5,6,L,0.2235634517766497,0.15953846153846155,0.183,0.26552941176470585
12,2,3,0,3,33.488999999999976,20,150,26,32,18,99,35.318999999999974,2.1349999999999985,7.014999999999994,1.4029999999999991,20,8,16,5,161,8,32,5,5,0,18,4.5,6,L,0.2193726708074534,0.266875,0.21921875,0.2806
