conN,conVar,Subject
0.48,0.06844444444444445,1
0.5216612612793918,0.13807807811433917,1
0.4893576684829523,0.1750696480843504,1
0.5440391590119183,0.24941869952541237,1
0.5644005495749301,0.24025774074635342,1
0.5885986756913469,0.24060244482991638,1
0.5472743407113506,0.27513062582392583,1
0.5659688156646913,0.2574934505658219,1
0.5431573123942285,0.25161776699358296,1
0.5592963173914143,0.23357222358923785,1
0.584598398705609,0.23746194149977973,1
0.6009553338798742,0.2226834235483541,1
0.6719376211230393,0.32011131332501347,1
0.5821365542620208,0.4356911843820478,1
0.5290871930350325,0.454651669959615,1
0.48,0.06844444444444445,2
0.534727287092909,0.1642101297413735,2
0.47577819526890475,0.24926628744110724,2
0.4811955932032238,0.21024782582152388,2
0.4935792181748779,0.1929655106005272,2
0.4706153203792377,0.2003002040717021,2
0.4756210702624074,0.17025166302370115,2
0.5010180382443534,0.18699526638285288,2
0.51977764625391365,0.18711542912540285,2
0.4909156333971875,0.20741636901377455,2
0.5004021124589454,0.18490605333453533,2
0.48499087107969063,0.17874732542613775,2
0.4461033410010538,0.2207729204981838,2
0.4670581861146781,0.21852802662579565,2
0.48749337627640354,0.21569280162408738,2
0.48,0.06844444444444445,3
0.5240523896434541,0.14286033484246388,3
0.4895128876703499,0.18336727182017956,3
0.5028650998967914,0.17339824190902656,3
0.5227474949002913,0.17848338353422094,3
0.48109496514788674,0.22609176633218575,3
0.5145115367173255,0.24770655620462606,3
0.5350701566218695,0.23928248477278885,3
0.5942347430088317,0.30975516059215547,3
0.5674506618492635,0.30137229079286076,3
0.5752042602263445,0.2566050293884506,3
0.563329795354567,0.22903295325431566,3
0.615902704844708,0.2883721815837345,3
0.6361513865202215,0.2711951086180147,3
0.6793277838881817,0.30330888163033226,3
0.48,0.06844444444444445,4
0.5259874770286069,0.1467305096127694,4
0.527319112376411,0.12004767838582367,4
0.5290938950497008,0.09958770805523862,4
0.5517790598899195,0.12504049612462828,4
0.5362537319654522,0.1310830527486371,4
0.4786417799091528,0.22009034631150853,4
0.5011322707879785,0.22105325880685825,4
0.5598322302573759,0.2942425259842815,4
0.6179441598014759,0.3516178798756251,4
0.5284437125084527,0.4602951984865464,4
0.5852994378822143,0.48194760953676025,4
0.5813673083172867,0.39342234675926346,4
0.4942550295050018,0.4889624350319806,4
0.534940625989996,0.47254114099557293,4
0.48,0.06844444444444445,5
0.5224689888740212,0.13969353330359785,5
0.5163750519850251,0.12394270042087041,5
0.5170429895860534,0.10049003553875309,5
0.5400034235959138,0.1263128964507232,5
0.5322471966917682,0.1165627709688696,5
0.5263757894327545,0.1049930312931231,5
0.5466404298896455,0.12452370594828029,5
0.5378218120471308,0.11725620044365365,5
0.5111064539830761,0.1472356764830322,5
0.5374116266409583,0.1703988865021902,5
0.5085843135692125,0.19397373534524381,5
0.5481107715556418,0.23423190424905355,5
0.5744718929337117,0.2401077661553827,5
0.6083616832285456,0.2598657935139738,5
0.48,0.06844444444444445,6
0.5377064594837926,0.17016847452314082,6
0.5436339758267414,0.1479898123044103,6
0.4645723599389749,0.2765150816190613,6
0.4909149695157004,0.2738972844487001,6
0.43829642824929593,0.3243549100917691,6
0.4121645002611207,0.3117477840497657,6
0.5426502870157691,0.5103698007491094,6
0.48460532792457567,0.5243857587816745,6
0.4676035914724628,0.4535120799295654,6
0.6181511850744726,0.663904851147672,6
0.5356184375322753,0.6961893760025322,6
0.5613202094439407,0.6083550446253563,6
0.4734353610817242,0.662453732424718,6
0.3947560629745275,0.6873215821541678,6
0.48,0.06844444444444445,7
0.528197656998209,0.15115086955197365,7
0.4801563873245696,0.21700323498885765,7
0.47174724733730716,0.19042086796561103,7
0.4971889149268247,0.2032200295515239,7
0.49003660862246495,0.1768806362499387,7
0.5238753577311115,0.20918200721724414,7
0.5336756110080199,0.1869461123276121,7
0.5086033235805523,0.1997014647170249,7
0.49671711908185656,0.1835335807710114,7
0.5141380013239543,0.1816686291010045,7
0.5113978678901872,0.15081517014833778,7
0.5106976629109824,0.12205254607707974,7
0.528790633555672,0.13382797815104314,7
0.5285260576371597,0.10759153435785918,7
0.48,0.06844444444444445,8
0.5103038391495276,0.11536323385461081,8
0.5206500378339529,0.11298298445253929,8
0.5327064116089435,0.11449913511201255,8
0.5571782200344471,0.14054292494061715,8
0.533702602493405,0.159385575034578,8
0.5777043162419373,0.2155118875247271,8
0.602688165999931,0.22237720953576903,8
0.5112520926865334,0.3607739142554106,8
0.5002342217849394,0.3106548732075166,8
0.5156147057892039,0.2792848665745423,8
0.4997279749261615,0.25520135498571855,8
0.4958395818959784,0.21193787004894107,8
0.5161539584095706,0.21017904906633722,8
0.5420363620697174,0.21990804657336338,8
0.48,0.06844444444444445,9
0.5254637486313357,0.14568305281822708,9
0.5032362695735452,0.1610014003701627,9
0.5278165928589087,0.17796176686685725,9
0.5430895781548558,0.17291538408537993,9
0.5183952571184409,0.18772094934113365,9
0.46413642741406325,0.2586944188816622,9
0.4903425652363833,0.2593678107499699,9
0.5514006156027933,0.32961034933279587,9
0.5950325520920272,0.3509521524447044,9
0.6210441559347556,0.33278492964122025,9
0.717076015783476,0.45829166341041694,9
0.6099823343672568,0.580820693560772,9
0.6361245172887372,0.5169409206915784,9
0.5583157397057332,0.5691702917192707,9
0.48,0.06844444444444445,10
0.5378714968141324,0.1704985491838204,10
0.5765729532759715,0.21380175227073442,10
0.6300040039408794,0.27790350314640333,10
0.6390864234403123,0.24048764151598845,10
0.5674555757155888,0.3356518086622378,10
0.6692941201367901,0.4721985357721928,10
0.6893926161705036,0.4179558206851813,10
0.7066716260194946,0.36892267624612707,10
0.5668797047243643,0.5747219835871622,10
0.5738513317924729,0.47372084100594686,10
0.5377406195312043,0.4511980973272947,10
0.5393423197454557,0.3641618782903384,10
0.5434372195317385,0.29951930220483636,10
0.5987337282859981,0.35020845927238825,10
0.48,0.06844444444444445,11
0.5297574972494953,0.15427055005454607,11
0.5294037210153089,0.12412399251200978,11
0.5675514138128881,0.1755945796047663,11
0.5907791949773855,0.1869312260128078,11
0.560630529524518,0.20984231171598133,11
0.5616470509650228,0.16990689225379468,11
0.580323795554441,0.1732790029818722,11
0.5308053531403899,0.23766008721360007,11
0.5311122306228427,0.19074182473578563,11
0.5574383099573246,0.2052456184575922,11
0.546209722679121,0.1866536693224808,11
0.5407787943233214,0.16018479216958384,11
0.564659070874904,0.17590838683883214,11
0.5125301063509422,0.24498463851898925,11
0.48,0.06844444444444445,12
0.5367141938741166,0.1681839433037887,12
0.4796337435690195,0.2487080552532251,12
0.43436125729040603,0.28951141675980696,12
0.5503580071257381,0.4636026330785097,12
0.5121944643858007,0.4472091919426824,12
0.4777889468716163,0.42657838858251473,12
0.5779494976278551,0.5415838123784893,12
0.5424670436874189,0.5042319577836637,12
0.44523862575891493,0.597842402083939,12
0.34787819209106674,0.6729947890028476,12
0.376060932555795,0.5947613121317346,12
0.37324290655112824,0.4814451017147211,12
0.49847456929010703,0.6356194068497344,12
0.4629426812519549,0.5795593015560918,12
0.48,0.06844444444444445,13
0.5277048598862387,0.15016527532803303,13
0.5021729994852262,0.17119594106445135,13
0.5317196901891834,0.19605013425947557,13
0.5476229666567489,0.18864666034271144,13
0.5492563643337743,0.15418412362821998,13
0.5045095416610718,0.21284094424798117,13
0.529014339255191,0.2192823505866234,13
0.5032821235417865,0.2268903118961078,13
0.5106967639928283,0.19634153041896973,13
0.5369400822371379,0.20955986082379507,13
0.4689325249494675,0.3036630032343767,13
0.531961107536674,0.3689875677619144,13
0.5564045691500329,0.3440769774362493,13
0.5870263992233932,0.33650524209572,13
0.48,0.06844444444444445,14
0.5326232537056946,0.16000206296694494,14
0.5678184781323028,0.1983920992267722,14
0.62193717836309,0.2669510798429924,14
0.6451496707762718,0.2599858487007575,14
0.6351985448157936,0.22789093088156248,14
0.616874654837884,0.21896052466106924,14
0.6410777457356657,0.22357460152441885,14
0.6183445196988222,0.22432613329322199,14
0.6992776978353629,0.3413272629076589,14
0.7239964995796485,0.3224994138146984,14
0.6533652015682151,0.3992621270746256,14
0.48,0.06844444444444445,15
0.5277217518392435,0.15019905923404261,15
0.5438804329316757,0.15247660957209835,15
0.6100010527649778,0.254222527324283,15
0.6360212171971565,0.25541835072378377,15
0.5617397745865452,0.35289756580024956,15
0.510554620350855,0.3846883611115801,15
0.5347711809429091,0.3561838100733723,15
0.4455555212049225,0.46337836753467104,15
0.43169663830402266,0.39842045982953644,15
0.45798292555844106,0.3713089423724659,15
0.4372156962917025,0.3385816124314499,15
0.45511466470656003,0.306663226774875,15
0.479671858831395,0.29444496966957,15
0.49093439871958705,0.2580810555120401,15
0.48,0.06844444444444445,16
0.5165270690695949,0.1278096936947454,16
0.5806407388332666,0.2304750944831397,16
0.5943196654129546,0.2117379287458876,16
0.619603245311312,0.21995750279342483,16
0.555089509773389,0.30499347331058574,16
0.5430282599441666,0.2681172783069134,16
0.5606146586245352,0.24966662000626796,16
0.576130951055265,0.23076588086647393,16
0.5785716949736533,0.18949419252995586,16
0.6016061619560273,0.19766428798871258,16
0.5930353280102643,0.17527309828249632,16
0.5983371746911281,0.15082217198772482,16
0.6214268234169229,0.16683703504176933,16
0.5193752325217179,0.3375728098238254,16
0.48,0.06844444444444445,17
0.5217885846653229,0.1383327248862014,17
0.47433662681226296,0.20557009561508094,17
0.4374930967137135,0.2381431366891637,17
0.4603731780662425,0.23627467205638902,17
0.49909475316596513,0.2664628878445565,17
0.5139827019322033,0.24294620780812165,17
0.5258899202348329,0.21817140285175657,17
0.48655578067545835,0.2532054014001544,17
0.5254100416122158,0.2802728429936384,17
0.5513225172141667,0.27604322559881256,17
0.49798250163753055,0.3275146116323223,17
0.49117603753179667,0.27562461751732564,17
0.49939539748855466,0.23693841392737644,17
0.4830525813808111,0.22223636335738828,17
0.48,0.06844444444444445,18
0.5397615091676105,0.17427857389077656,18
0.5348210355900033,0.14930380626783568,18
0.4582053187800208,0.27267447863423344,18
0.47834574084690296,0.2584204270411511,18
0.4232318072704953,0.31696420878573617,18
0.522364579485937,0.45183691145947213,18
0.4274021949540009,0.5513942982314498,18
0.5233717219988823,0.6330544926749226,18
0.47770672228498173,0.5977735935677392,18
0.5039927249596928,0.5307908802036135,18
0.42628858639660355,0.5800409812890693,18
0.4058074272860235,0.5049951032524156,18
0.3139280830670449,0.5877547710398896,18
0.22445335492302704,0.6491532731199473,18
0.48,0.06844444444444445,19
0.534098231178937,0.16295201791342956,19
0.5125339771549141,0.1734901223787893,19
0.5186724917230379,0.1510691270392789,19
