conN,conVar,Subject
0.48,0.06844444444444445,1
0.5281363017355051,0.15102815902656574,1
0.526775303400022,0.12354452389221886,1
0.5782793866164515,0.20184378554663412,1
0.6013826662161009,0.20768158763660619,1
0.5665582930890013,0.23579401636348415,1
0.5192652100219903,0.2832213792248093,1
0.5313851959785364,0.25081707529293956,1
0.506702866139428,0.2500183199125684,1
0.45956652469878245,0.2942873388113459,1
0.48235829103419303,0.28101340371989786,1
0.4976367315783253,0.25536760406418274,1
0.5684003066407434,0.34582123337618237,1
0.5815084992822018,0.3028733719838628,1
0.5439865565689037,0.31734258301368656,1
0.48,0.06844444444444445,2
0.5350695362492878,0.16489462805413113,2
0.4937396140360711,0.21457554686973823,2
0.4981589599622199,0.1804991293480883,2
0.5218798680109618,0.1918411195759544,2
0.5060437556506849,0.18514512038131709,2
0.4295910366117708,0.301021534382882,2
0.5358913057718848,0.4534177658265336,2
0.5004981799527561,0.4335204642994843,2
0.49665248612939383,0.3545077590863121,2
0.6367628918334765,0.563827018677215,2
0.6721411236837802,0.5218180786423796,2
0.6082851643807502,0.5451663815199637,2
0.6311091525949637,0.4817810816443979,2
0.5919332673169031,0.46377663587163964,2
0.48,0.06844444444444445,3
0.5286510896039022,0.15205773476336,3
0.579187944121474,0.22271989684583166,3
0.5812529770206583,0.18230598327503372,3
0.5977838287722791,0.17890649012326865,3
0.5269104666000769,0.28487191644301935,3
0.5356646775277142,0.24540595500969012,3
0.5619795281730697,0.24895446529846316,3
0.5491522122493131,0.22481820408628375,3
0.5654956093803015,0.2125413575310039,3
0.5893491422931622,0.21774015185052437,3
0.53254204861124,0.28780630884426384,3
0.48398161526655165,0.3273659137647878,3
0.5103276321028081,0.31458476468434315,3
0.5711181918703929,0.37324893128264436,3
0.48,0.06844444444444445,4
0.5238155963678038,0.1423867482911632,4
0.5016693697369702,0.15820185189459787,4
0.5767625371061206,0.27674781625397904,4
0.48443596185806603,0.40605140349929225,4
0.4245123086959576,0.44468842912365075,4
0.4288964024046168,0.3645189307162391,4
0.43087235096534837,0.2955670416944544,4
0.45393594658801106,0.2825808246008889,4
0.37399958406328754,0.3859373847301582,4
0.39270082285961033,0.3461523853767721,4
0.49728445148558414,0.4860891655533653,4
0.4229220174368582,0.5375962005401441,4
0.4398362534029674,0.4639054323643337,4
0.4303686603095676,0.3900595320782665,4
0.48,0.06844444444444445,5
0.5374659388299119,0.1696874332153794,5
0.5191989279825421,0.1722839682670431,5
0.4902147113505157,0.19579560787768724,5
0.5163729950915454,0.2089530537842093,5
0.5057039361328255,0.18850056094480727,5
0.49936617738583805,0.16347596624982075,5
0.5253040495461778,0.18265651732053623,5
0.5011367381089643,0.19445983673085598,5
0.5004823059534248,0.15687673369576374,5
0.5266955705025207,0.17792791605480276,5
0.4873038515410803,0.22112577076672296,5
0.4893252014035865,0.18094331633839078,5
0.5151724624835246,0.19644917523058866,5
0.5621741003159493,0.2511626158493203,5
0.48,0.06844444444444445,6
0.5163958620255314,0.12754727960661855,6
0.4388558758567002,0.25711779602295726,6
0.3653169444706602,0.35277209959044586,6
0.3840516029546663,0.31968699664036887,6
