Subject,Round,Phase,afterbreak,Schema,Schema_RT,Schema_OB,Schema_AS,Cho_1,Cho_2,Cho_3,Cho_4,RT_1,RT_2,RT_3,RT_4,OB_1,OB_2,OB_3,OB_4,AS_1,AS_2,AS_3,AS_4,schema_payoff,AC,performance,payoff,breakR,type,dwellmean_1,dwellmean_2,dwellmean_3,dwellmean_4
85,4,8,0,7,17.140999999999988,17,84,13,15,21,49,18.116999999999987,11.650999999999991,0.488,3.1719999999999975,20,17,4,13,87,47,4,21,6,0.5,40,5.5,6,L,0.2082413793103448,0.24789361702127657,0.122,0.15104761904761904
85,5,9,0,1,33.305999999999976,20,152,79,43,83,76,35.440999999999974,1.4029999999999991,0.122,1.2199999999999993,20,5,1,10,161,6,1,11,3,0.5,23,3.5,6,L,0.22013043478260869,0.23383333333333328,0.122,0.1109090909090909
85,5,10,0,8,15.676999999999987,20,74,96,118,115,114,39.34499999999997,0.122,2.0739999999999985,1.4029999999999991,20,2,7,7,164,2,8,7,2,0.5,15,2.25,6,L,0.23990853658536584,0.061,0.25925,0.2004285714285714
86,1,1,0,5,19.702999999999985,19,85,42,38,22,39,20.190999999999985,1.1589999999999994,4.6969999999999965,2.622999999999998,20,5,10,7,89,6,16,8,5,0.5,36,5.25,6,L,0.2268651685393258,0.19316666666666665,0.29356249999999995,0.32787499999999997
86,1,2,0,3,25.19299999999998,19,116,31,68,26,33,25.31499999999998,2.622999999999998,0.488,2.0129999999999986,20,5,4,4,117,9,4,4,5,0.5,34,4.75,6,L,0.21636752136752135,0.2914444444444444,0.122,0.5032499999999998
86,2,3,0,1,15.920999999999987,20,67,75,77,37,44,18.055999999999987,0.9759999999999995,1.7689999999999988,4.391999999999997,20,3,6,11,77,3,7,13,3,0,16,4,6,L,0.23449350649350648,0.3253333333333333,0.25271428571428567,0.3378461538461538
86,2,4,0,7,19.885999999999985,19,99,27,33,13,18,26.65699999999998,2.683999999999998,3.4159999999999973,1.8299999999999987,20,9,11,6,132,10,15,8,6,0,22,5.5,6,L,0.20194696969696968,0.26839999999999997,0.22773333333333332,0.22874999999999995
86,3,5,0,3,27.937999999999978,20,118,31,27,26,4,29.584999999999976,1.4029999999999991,3.0499999999999976,7.563999999999994,20,3,9,15,126,3,14,38,5,0.5,36,5.25,6,L,0.2348015873015873,0.4676666666666666,0.21785714285714283,0.19905263157894734
86,3,6,0,7,20.190999999999985,19,79,16,20,21,18,21.349999999999984,2.0129999999999986,1.9519999999999986,16.591999999999988,20,6,9,17,82,10,11,70,6,1,72,6,6,L,0.26036585365853654,0.2013,0.17745454545454545,0.23702857142857142
86,4,7,0,8,17.018999999999988,20,79,110,119,116,2,17.445999999999987,0.427,7.075999999999994,5.428999999999996,20,2,13,10,82,4,25,16,2,0.5,18,3,6,L,0.2127560975609756,0.10675,0.28303999999999996,0.3393124999999999
86,4,8,0,1,42.45599999999997,20,196,74,19,15,20,45.505999999999965,1.2199999999999993,25.13199999999998,0.8539999999999996,20,8,18,3,210,10,100,3,3,0.5,39,5.25,6,L,0.21669523809523808,0.122,0.25132,0.2846666666666667
86,5,9,0,7,20.800999999999984,20,94,17,14,105,78,22.630999999999982,17.201999999999988,0.061,0.9759999999999995,20,18,1,9,104,75,1,9,6,0,17,4.25,6,L,0.2176057692307692,0.22935999999999998,0.061,0.10844444444444444
86,5,10,0,9,19.702999999999985,19,105,67,64,61,3,19.946999999999985,2.683999999999998,1.1589999999999994,14.395999999999988,20,7,5,16,108,10,7,56,4,0.5,30,4.5,6,L,0.18469444444444444,0.26839999999999997,0.16557142857142856,0.25707142857142856
