conN,conVar,Subject
0.5439865565689037,0.31734258301368656,1
0.5802041661370188,0.3263092855471794,1
0.5884506876643316,0.27754047149236916,1
0.5451658994317166,0.30860195365912535,1
0.558741826511032,0.2740334170859312,1
0.5657147904783393,0.23317266160335956,1
0.5930868594785212,0.24128226728305166,1
0.6058168637828212,0.21848582243504117,1
0.5850165838233682,0.21638921786693893,1
0.5771069533423802,0.18893063525552717,1
0.6034645463400043,0.20385969419967015,1
0.6615845790020423,0.279327820683812,1
0.5501063229517735,0.4464187686475871,1
0.4610012999767221,0.5353450608681725,1
0.453680916790952,0.4429168150660782,1
0.47523068316233924,0.397432984795637,1
0.4977257783881299,0.362936578288091,1
0.46523808958827456,0.3553246402301835,1
0.4139064552877507,0.3869229807851945,1
0.4366669020925381,0.35505927823773037,1
0.5256751152228342,0.4620638488507764,1
0.50468768380146,0.4116259419233693,1
0.5287372940538743,0.37739997404352404,1
0.5967621789073163,0.4379697489417034,1
0.6961025965615394,0.5490566344618089,1
0.7019001661732986,0.4508404467929656,1
0.7346262959396834,0.426124616967142,1
0.5897996568020311,0.6305529718490183,1
0.48250392535094916,0.7190338403813784,1
0.3317226837105269,0.8767895555859473,1
0.2917246481171277,0.7814277156555561,1
0.5048902916408553,1.0514734595719002,1
0.46740952019629545,0.9161403105466399,1
0.5919332673169031,0.46377663587163964,2
0.6234677930238642,0.43409036011123403,2
0.6215414048631814,0.3511250644103528,2
0.6847187364404251,0.40725471468276975,2
0.5840650801690015,0.527111084289063,2
0.5925479935017967,0.4386546940968407,2
0.5184668208060653,0.49908610066893533,2
0.5210547219091853,0.40444468274138834,2
0.47405538441015704,0.4175544211911672,2
0.42310605191803696,0.435942201937174,2
0.4333880746069352,0.3693178069275356,2
0.4359315172729761,0.3005411308741102,2
0.42116324689893303,0.2699694454473743,2
0.44628386160821343,0.26621678577646024,2
0.4893692638207693,0.29914423304627996,2
0.49016975147914854,0.24091636175378253,2
0.5034971310010132,0.2193878484467555,2
0.5848251903461795,0.338166397447737,2
0.5347625319833332,0.37065843468388227,2
0.5603627956354938,0.3477272750514271,2
0.5427272237474604,0.31345296381720844,2
0.6154773104188106,0.39626254439646713,2
0.6413380684496748,0.36873155157890203,2
0.6083725957738164,0.36091618661483843,2
0.5795614556929876,0.34635522945352837,2
0.6049184505858184,0.32779817334848427,2
0.6537527673346216,0.35990717217639395,2
0.5711181918703929,0.37324893128264436,3
0.5862230447696642,0.32880885082465816,3
0.5975135044851849,0.28562800009076783,3
