schemaID,payoff,conN,type,expN,expVar,conVar,Time,Subject
6,6,0.2,replaced,47.54525908,18.83542809,0.06844444444444445,1,1
7,6,0.2,same,50.91984497,22.17450084,0.06844444444444445,1,1
3,5,0.3,same,38.11269084,9.358035718,0.06844444444444445,1,1
5,5,0.3,replaced,29.885084,10.26733847,0.06844444444444445,1,1
2,4,0.4,same,26.22740557,11.11918442,0.06844444444444445,1,1
9,4,0.4,replaced,29.58977965,10.61967136,0.06844444444444445,1,1
1,3,0.6,same,24.40043609,5.181766043,0.06844444444444445,1,1
10,3,0.6,replaced,21.77354907,3.720593243,0.06844444444444445,1,1
4,2,0.9,replaced,12.30300888,4.169477774,0.06844444444444445,1,1
8,2,0.9,same,22.92546818,17.18497774,0.06844444444444445,1,1
6,6,0.33625051077535917,replaced,47.54525908,18.83542809,0.2522868772741499,2,1
7,6,0.37789100330297,same,50.91984497,22.17450084,0.314747616065566,2,1
3,5,0.45031272146032436,same,38.11269084,9.358035718,0.2733801933015977,2,1
5,5,0.46400321077351925,replaced,29.885084,10.26733847,0.29391592727139,2,1
2,4,0.515327327731524,same,26.22740557,11.11918442,0.22090210270839705,2,1
9,4,0.5177841958710443,replaced,29.58977965,10.61967136,0.22458740491767742,2,1
1,3,0.7050826495440983,same,24.40043609,5.181766043,0.20553508542725848,2,1
10,3,0.6729856801835993,replaced,21.77354907,3.720593243,0.15738963138651002,2,1
4,2,0.9104512248872675,replaced,12.30300888,4.169477774,0.06358794844201231,2,1
8,2,0.912946241219251,same,22.92546818,17.18497774,0.06733047293998769,2,1
6,6,0.33625051077535917,replaced,47.54525908,18.83542809,0.2522868772741499,3,1
7,6,0.37789100330297,same,50.91984497,22.17450084,0.314747616065566,3,1
3,5,0.45031272146032436,same,38.11269084,9.358035718,0.2733801933015977,3,1
5,5,0.46400321077351925,replaced,29.885084,10.26733847,0.29391592727139,3,1
2,4,0.515327327731524,same,26.22740557,11.11918442,0.22090210270839705,3,1
9,4,0.5177841958710443,replaced,29.58977965,10.61967136,0.22458740491767742,3,1
1,3,0.7050826495440983,same,24.40043609,5.181766043,0.20553508542725848,3,1
10,3,0.6729856801835993,replaced,21.77354907,3.720593243,0.15738963138651002,3,1
4,2,0.9104512248872675,replaced,12.30300888,4.169477774,0.06358794844201231,3,1
8,2,0.9429067954978964,same,22.92546818,17.18497774,0.09207216247595927,3,1
6,6,0.33625051077535917,replaced,47.54525908,18.83542809,0.2522868772741499,4,1
7,6,0.5589828300103661,same,50.91984497,22.17450084,0.49196107130699024,4,1
3,5,0.45031272146032436,same,38.11269084,9.358035718,0.2733801933015977,4,1
5,5,0.46400321077351925,replaced,29.885084,10.26733847,0.29391592727139,4,1
2,4,0.515327327731524,same,26.22740557,11.11918442,0.22090210270839705,4,1
9,4,0.5177841958710443,replaced,29.58977965,10.61967136,0.22458740491767742,4,1
1,3,0.7050826495440983,same,24.40043609,5.181766043,0.20553508542725848,4,1
10,3,0.6729856801835993,replaced,21.77354907,3.720593243,0.15738963138651002,4,1
4,2,0.9104512248872675,replaced,12.30300888,4.169477774,0.06358794844201231,4,1
8,2,0.9429067954978964,same,22.92546818,17.18497774,0.09207216247595927,4,1
6,6,0.40023922702897136,replaced,47.54525908,18.83542809,0.27258388847232323,5,1
7,6,0.6537175455077041,same,50.91984497,22.17450084,0.4864748231609002,5,1
3,5,0.5280639413086454,same,38.11269084,9.358035718,0.30799296508359997,5,1
5,5,0.5462807156804493,replaced,29.885084,10.26733847,0.32915740645036806,5,1
2,4,0.5257203662284471,same,26.22740557,11.11918442,0.1702210296412626,5,1
9,4,0.5850426784270696,replaced,29.58977965,10.61967136,0.2580989072764122,5,1
1,3,0.7771663601643827,same,24.40043609,5.181766043,0.25200012572950753,5,1
10,3,0.7133274910702246,replaced,21.77354907,3.720593243,0.170685458300495,5,1
4,2,0.9167809473655584,replaced,12.30300888,4.169477774,0.05400614762684495,5,1
8,2,0.8225300528710209,same,22.92546818,17.18497774,0.24501562767348462,5,1
6,6,0.40023922702897136,replaced,47.54525908,18.83542809,0.27258388847232323,6,1
7,6,0.6537175455077041,same,50.91984497,22.17450084,0.4864748231609002,6,1
3,5,0.501914265805478,same,38.11269084,9.358035718,0.2548195888132711,6,1
5,5,0.5462807156804493,replaced,29.885084,10.26733847,0.32915740645036806,6,1
2,4,0.5257203662284471,same,26.22740557,11.11918442,0.1702210296412626,6,1
9,4,0.5850426784270696,replaced,29.58977965,10.61967136,0.2580989072764122,6,1
1,3,0.7771663601643827,same,24.40043609,5.181766043,0.25200012572950753,6,1
10,3,0.66698351419899,replaced,21.77354907,3.720593243,0.18899578611719847,6,1
4,2,0.9167809473655584,replaced,12.30300888,4.169477774,0.05400614762684495,6,1
8,2,0.8225300528710209,same,22.92546818,17.18497774,0.24501562767348462,6,1
6,6,0.3928439722271055,replaced,47.54525908,18.83542809,0.20190160413342503,7,1
7,6,0.6537175455077041,same,50.91984497,22.17450084,0.4864748231609002,7,1
3,5,0.501914265805478,same,38.11269084,9.358035718,0.2548195888132711,7,1
