conN,conVar,Subject
0.48,0.06844444444444445,1
0.5312572376142346,0.1572700307840247,1
0.5515678572685676,0.16643726393588587,1
0.6095116827152645,0.24903746204210248,1
0.6329754069897885,0.24615741818273,1
0.6129943056406528,0.23688813724445543,1
0.6322462387228399,0.22801437595993856,1
0.6585793737185988,0.23507777075946856,1
0.6449045419297489,0.21541188018527466,1
0.6211196498587704,0.21989928829017663,1
0.6341688102063453,0.2020177513272911,1
0.5340016548919427,0.3619485116906379,1
0.5619290385760551,0.3454135767207352,1
0.5872320354586285,0.3269368551417348,1
0.5272896558334657,0.3814342433637135,1
0.48,0.06844444444444445,2
0.5247209094146824,0.1441973743849204,2
0.4824024052291622,0.1999949078789767,2
0.48597772998120525,0.16714657580726747,2
0.5070882183130346,0.17593823730947278,2
0.4974049671348802,0.1601170922038871,2
0.4596983439079581,0.20350692021695388,2
0.48215783121231137,0.20772451078226958,2
0.5428045085232955,0.28747296324778393,2
0.5749803265880497,0.29433000672773535,2
0.601005582965619,0.28751451813732704,2
0.5709869540725022,0.29004887229609516,2
0.5785511090997881,0.24716740789144795,2
0.6038459573773871,0.24832362286835627,2
0.5857744220509475,0.23480196894756405,2
0.48,0.06844444444444445,3
0.5204830436790575,0.13572164291367061,3
0.4749921783634195,0.1995590449622125,3
0.44684764341543304,0.21593630586574292,3
0.4729542906168164,0.22496233909536098,3
0.4606411037708224,0.20459624496827675,3
0.4463142851659698,0.19233063318432655,3
0.4617347593450671,0.1847054549056557,3
0.4593552534351037,0.15252337574445138,3
0.47593248751018785,0.15517316874572945,3
0.5019878227780743,0.17624920553235657,3
0.5266688785604731,0.19036147599068282,3
0.48,0.06844444444444445,4
0.5253234176897535,0.1454023909350627,4
0.49331336649577656,0.1803420151360041,4
0.49004502686207607,0.1508102913762043,4
0.5164058476022708,0.17336987458135303,4
0.6113245119940598,0.32853322844866034,4
0.5869420684176391,0.3115914699117698,4
0.6132698002552563,0.3019286396046504,4
0.5726379488184912,0.3228066145572507,4
0.6354469174068001,0.3838632288224185,4
0.6532599205135974,0.3427165892715293,4
0.5744002133066071,0.43189268583120394,4
0.6287197676039642,0.4541532572596774,4
0.6484590680909376,0.4028012067816886,4
0.7475946643163546,0.5205121578761849,4
0.48,0.06844444444444445,5
0.5259510120343565,0.1466575796242686,5
0.47055009893776406,0.2281278898925997,5
0.4104760804140023,0.30265034896160325,5
0.4262417730288121,0.2736516643989022,5
0.46247052192010807,0.29137882930171366,5
0.4825562352340065,0.2732744900691677,5
0.5047912773168356,0.26308967622099244,5
0.4564821995764043,0.3070898964576566,5
0.467798861969141,0.26830524195159866,5
0.49415736334683386,0.26736119631666466,5
0.5609458856317425,0.347466001623149,5
0.5742072628177382,0.30449555567051045,5
0.5877542176381141,0.2706903541771603,5
0.5951417165944778,0.23132728125445573,5
0.48,0.06844444444444445,6
0.5270023792395727,0.14876031403470108,6
0.5135085923061842,0.14599582509453785,6
0.5428534023445368,0.17548628015233553,6
0.5595353288473025,0.17375287712739973,6
0.5469153355451307,0.16424228830626345,6
0.5492194117466183,0.13600198304798577,6
0.5748501493456298,0.1600630616364117,6
0.5283806675780509,0.22098941284428722,6
0.540815973554631,0.20166214222858983,6
