Subject,Round,Phase,afterbreak,Schema,Schema_RT,Schema_OB,Schema_AS,Cho_1,Cho_2,Cho_3,Cho_4,RT_1,RT_2,RT_3,RT_4,OB_1,OB_2,OB_3,OB_4,AS_1,AS_2,AS_3,AS_4,schema_payoff,AC,performance,payoff,breakR,type,dwellmean_1,dwellmean_2,dwellmean_3,dwellmean_4
2,1,2,0,8,25.98599999999998,20,119,119,3,113,116,29.096999999999976,2.2569999999999983,1.0369999999999995,0.183,20,9,5,3,136,10,6,3,2,0.5,18,3,6,L,0.21394852941176468,0.22569999999999996,0.17283333333333334,0.061
2,2,3,0,9,18.543999999999986,18,93,72,68,20,66,21.471999999999984,0.427,0.6099999999999999,1.2809999999999993,20,3,3,4,103,3,4,5,4,0.5,30,4.5,6,L,0.20846601941747572,0.14233333333333334,0.1525,0.25619999999999993
2,2,4,0,5,11.284999999999991,18,65,1,76,60,37,36.66099999999997,0.183,0.183,0.305,20,2,1,3,183,2,1,3,5,0,18,4.5,6,L,0.2003333333333333,0.0915,0.183,0.10166666666666667
2,3,5,0,6,15.920999999999987,19,83,1,6,4,5,18.055999999999987,2.439999999999998,2.561999999999998,3.2329999999999974,20,10,12,6,95,10,12,9,6,1,72,6,6,L,0.19006315789473682,0.244,0.2135,0.35922222222222217
2,3,6,0,7,52.76499999999996,17,239,14,21,22,19,52.88699999999996,1.585999999999999,0.061,7.624999999999994,19,8,1,14,241,12,1,37,6,1,72,6,6,L,0.21944813278008296,0.13216666666666665,0.061,0.20608108108108106
2,4,7,0,9,24.39999999999998,19,123,15,69,29,68,56.912999999999954,0.366,0.8539999999999996,0.183,20,2,4,2,262,2,4,2,4,0,19,4.75,6,L,0.21722519083969463,0.183,0.2135,0.0915
2,4,8,0,2,33.000999999999976,16,155,56,54,49,41,35.013999999999974,0.6709999999999998,0.8539999999999996,6.648999999999995,20,4,5,14,163,5,5,28,4,0.5,29,4.25,6,L,0.21480981595092025,0.13419999999999999,0.1708,0.23746428571428568
2,5,9,0,5,28.364999999999977,15,126,40,43,41,69,29.340999999999976,1.0369999999999995,2.0129999999999986,9.637999999999993,17,5,5,14,128,5,7,38,5,0.5,34,4.75,6,L,0.22922656249999998,0.2074,0.2875714285714285,0.2536315789473684
2,5,10,0,3,36.29499999999997,14,152,26,34,36,96,36.90499999999997,6.587999999999995,1.463999999999999,2.683999999999998,18,12,5,10,156,21,5,14,5,0.5,33,4.5,6,L,0.23657051282051278,0.31371428571428567,0.29279999999999995,0.1917142857142857
3,1,1,0,10,31.658999999999974,18,145,89,86,35,49,32.57399999999998,1.8909999999999987,0.7319999999999998,7.685999999999994,20,9,4,14,149,9,4,31,3,0,15,3.75,5,L,0.2186174496644295,0.21011111111111108,0.183,0.2479354838709677
3,1,2,0,5,14.151999999999989,18,66,48,43,74,5,18.543999999999986,2.3179999999999983,6.8929999999999945,2.0129999999999986,20,12,14,9,84,18,25,9,5,0,19,4.75,5,L,0.22076190476190474,0.12877777777777777,0.27571999999999997,0.22366666666666665
3,2,3,0,9,19.641999999999985,20,93,66,72,38,45,24.15599999999998,0.9149999999999996,4.635999999999997,0.061,20,5,13,1,114,5,24,1,4,0,18,4.5,5,L,0.21189473684210525,0.183,0.19316666666666665,0.061
3,2,4,0,2,22.935999999999982,18,106,53,50,51,4,27.998999999999977,3.0499999999999976,0.7929999999999997,1.7689999999999988,20,15,7,3,128,17,7,5,4,0.5,30,4.5,5,L,0.2187421875,0.17941176470588235,0.11328571428571428,0.35379999999999995
3,3,5,0,4,33.183999999999976,15,143,52,102,101,98,34.464999999999975,2.2569999999999983,0.6709999999999998,0.305,17,9,2,4,146,9,2,4,2,0.5,16,2.5,5,L,0.23606164383561642,0.25077777777777777,0.33549999999999996,0.07625
3,3,6,0,5,30.560999999999975,19,131,61,71,63,92,44.712999999999965,8.722999999999994,0.9149999999999996,5.367999999999996,20,17,4,13,182,40,4,22,5,0.5,27,3.75,5,L,0.24567582417582415,0.21807499999999996,0.22875,0.24399999999999994
3,4,7,0,3,23.54599999999998,19,124,27,23,13,15,26.29099999999998,70.27200000000067,15.798999999999987,0.061,20,19,17,1,131,275,71,1,5,0.5,41,5.75,5,L,0.20069465648854962,0.2555345454545454,0.22252112676056335,0.061
3,4,8,0,10,45.871999999999964,15,195,2,49,41,98,295.60600000002137,0.061,0.061,0.7319999999999998,20,1,1,3,1223,1,1,3,3,0,17,4.25,5,L,0.24170564186426816,0.061,0.061,0.24399999999999997
4,1,1,0,4,10.125999999999992,12,48,102,105,98,21,11.040999999999991,2.439999999999998,0.061,7.319999999999994,19,11,1,13,55,15,1,33,2,0.5,18,3,6,L,0.20074545454545453,0.16266666666666665,0.061,0.2218181818181818
4,1,2,0,8,18.421999999999986,18,90,117,38,114,112,20.556999999999984,3.3549999999999973,2.0129999999999986,0.7319999999999998,20,10,9,4,101,17,10,4,2,0.5,17,2.75,6,L,0.20353465346534652,0.19735294117647056,0.2013,0.183
4,2,3,0,10,15.249999999999988,18,74,91,89,94,88,17.201999999999988,0.061,0.061,5.062999999999996,20,1,1,13,82,1,1,21,3,1,36,3,6,L,0.20978048780487804,0.061,0.061,0.24109523809523806
4,2,4,0,1,38.61299999999997,16,160,75,73,74,10,40.56499999999997,0.183,2.744999999999998,3.476999999999997,20,2,9,11,171,2,11,16,3,0.5,24,3.75,6,L,0.2372222222222222,0.0915,0.24954545454545454,0.2173125
4,3,5,0,1,23.362999999999982,20,115,1,9,57,54,41.11399999999997,7.807999999999994,0.061,0.061,20,17,1,1,181,36,1,1,3,0,20,5,6,L,0.2271491712707182,0.21688888888888888,0.061,0.061
4,3,6,0,8,16.835999999999988,19,78,113,21,14,18,20.251999999999985,5.7339999999999955,3.720999999999997,22.020999999999983,20,12,13,17,90,23,22,90,2,0.5,38,5,6,L,0.2250222222222222,0.2493043478260869,0.16913636363636364,0.24467777777777774
4,4,7,0,3,20.007999999999985,16,100,29,32,96,20,21.227999999999984,0.122,14.578999999999988,10.735999999999992,20,1,18,17,111,1,69,43,5,0,19,4.75,6,L,0.19124324324324324,0.122,0.21128985507246376,0.24967441860465114
4,4,8,0,2,17.018999999999988,17,81,50,57,60,49,18.177999999999987,0.244,0.122,5.855999999999995,20,2,1,11,86,2,1,22,4,1,48,4,6,L,0.2113720930232558,0.122,0.122,0.26618181818181813
4,5,9,0,5,22.569999999999983,20,112,45,37,41,43,23.60699999999998,0.244,0.061,6.343999999999995,20,1,1,12,119,1,1,29,5,1,60,5,6,L,0.1983781512605042,0.244,0.061,0.21875862068965515
4,5,10,0,3,10.857999999999992,18,62,33,36,85,96,13.48099999999999,5.062999999999996,12.56599999999999,1.9519999999999986,20,8,17,8,70,18,52,11,5,0,16,4,6,L,0.19258571428571428,0.28127777777777774,0.24165384615384614,0.17745454545454545
5,1,1,0,2,19.397999999999985,18,98,58,59,7,4,21.837999999999983,1.2809999999999993,1.646999999999999,6.343999999999995,20,6,10,13,106,7,13,19,4,0,20,5,6,L,0.20601886792452828,0.183,0.1266923076923077,0.33389473684210524
5,1,2,0,9,21.837999999999983,18,99,65,13,68,86,37.51499999999997,7.807999999999994,0.061,0.427,20,17,1,3,166,35,1,3,4,0,17,4.25,6,L,0.22599397590361445,0.22308571428571425,0.061,0.14233333333333334
5,2,3,0,10,27.327999999999978,20,125,87,23,91,92,27.510999999999978,12.56599999999999,0.183,1.2809999999999993,20,14,1,7,126,41,1,7,3,0.5,24,3.75,6,L,0.2183412698412698,0.3064878048780487,0.183,0.183
5,2,4,0,1,13.724999999999989,19,70,1,78,73,76,39.83299999999997,0.8539999999999996,0.061,1.0979999999999994,20,5,1,5,164,5,1,5,3,0.5,24,3.75,6,L,0.24288414634146338,0.1708,0.061,0.2196
5,3,5,0,9,30.011999999999976,18,130,69,2,89,99,31.109999999999975,8.600999999999994,3.3549999999999973,1.7079999999999989,20,16,12,5,133,39,16,6,4,0,15,3.75,6,L,0.2339097744360902,0.22053846153846152,0.20968749999999997,0.2846666666666667
5,3,6,0,5,19.214999999999986,19,109,39,42,56,45,22.691999999999982,0.183,7.441999999999994,0.7929999999999997,20,1,15,4,122,1,32,5,5,0.5,34,4.75,6,L,0.186,0.183,0.23256249999999998,0.1586
5,4,7,0,4,20.434999999999985,18,79,99,103,104,101,23.97299999999998,0.061,1.524999999999999,1.8299999999999987,20,1,8,7,90,1,10,7,2,1,24,2,6,L,0.26636666666666664,0.061,0.1525,0.2614285714285714
5,4,8,0,2,24.88799999999998,18,95,58,53,55,92,26.59599999999998,2.500999999999998,4.818999999999996,6.770999999999995,20,9,16,17,106,12,22,41,4,0.5,27,3.75,6,L,0.25090566037735845,0.20841666666666664,0.21904545454545454,0.16514634146341464
5,5,9,0,3,23.54599999999998,20,118,35,2,29,32,23.85099999999998,14.822999999999988,2.0739999999999985,0.7929999999999997,20,18,7,5,119,63,7,5,5,0.5,36,5.25,6,L,0.20042857142857143,0.23528571428571426,0.2962857142857142,0.1586
5,5,10,0,10,31.536999999999974,17,150,90,13,17,19,35.135999999999974,26.04699999999998,1.3419999999999992,0.305,20,18,6,2,167,106,6,2,3,0.5,39,5.25,6,L,0.2103952095808383,0.2457264150943396,0.22366666666666665,0.1525
6,1,1,0,2,22.630999999999982,16,98,52,51,49,7,22.996999999999982,3.2939999999999974,0.6099999999999999,3.720999999999997,19,8,4,9,101,13,4,11,4,0.5,30,4.5,6,L,0.22769306930693067,0.2533846153846154,0.1525,0.3382727272727272
6,1,2,0,7,38.36899999999997,17,159,22,21,19,14,40.25999999999997,5.428999999999996,2.744999999999998,1.2809999999999993,20,12,5,3,170,20,6,3,6,1,72,6,6,L,0.23682352941176468,0.27144999999999997,0.4574999999999999,0.42699999999999994
6,2,3,0,4,15.798999999999987,19,82,97,100,108,62,17.567999999999987,10.247999999999992,1.0369999999999995,1.7689999999999988,20,19,4,8,89,45,4,9,2,0.5,16,2.5,6,L,0.19739325842696628,0.22773333333333332,0.25925,0.19655555555555554
6,2,4,0,8,37.88099999999997,20,172,113,117,110,51,38.73499999999997,3.2329999999999974,2.8669999999999978,0.6099999999999999,20,8,12,1,176,15,19,1,2,0.5,16,2.5,6,L,0.22008522727272725,0.21553333333333333,0.15089473684210525,0.6099999999999999
6,3,5,0,8,22.508999999999983,20,116,1,112,2,117,37.14899999999997,1.524999999999999,1.0979999999999994,0.8539999999999996,20,3,4,5,179,3,4,5,2,0,16,4,6,L,0.207536312849162,0.5083333333333332,0.27449999999999997,0.1708
6,3,6,0,7,15.798999999999987,18,84,23,18,24,92,15.981999999999987,2.683999999999998,2.744999999999998,18.543999999999986,19,11,7,15,85,15,10,65,6,0.5,39,5.25,6,L,0.1880235294117647,0.17893333333333333,0.27449999999999997,0.2852923076923076
6,4,7,0,7,13.968999999999989,20,79,16,23,24,41,14.029999999999989,3.720999999999997,7.8689999999999936,0.427,20,13,12,2,80,20,28,2,6,0.5,41,5.75,6,L,0.175375,0.18605,0.2810357142857142,0.2135
6,4,8,0,6,24.70499999999998,18,128,4,12,11,76,25.00999999999998,6.770999999999995,3.1719999999999975,6.648999999999995,19,13,10,13,129,29,13,29,6,0.5,39,5.25,6,L,0.19387596899224804,0.23348275862068962,0.24399999999999997,0.2292758620689655
6,5,9,0,3,17.689999999999987,19,79,33,120,65,119,17.750999999999987,27.998999999999977,3.598999999999997,16.40899999999999,20,17,13,16,80,101,16,57,5,0,13,3.25,6,L,0.2218875,0.2772178217821782,0.22493749999999998,0.28787719298245606
6,5,10,0,10,21.288999999999984,13,94,96,93,89,39,21.471999999999984,0.8539999999999996,4.513999999999997,12.99299999999999,15,4,11,17,96,4,23,51,3,0.5,23,3.5,6,L,0.22366666666666665,0.2135,0.19626086956521738,0.2547647058823529
7,1,1,0,3,22.569999999999983,18,105,27,34,59,54,25.98599999999998,1.7689999999999988,1.3419999999999992,0.7929999999999997,20,7,2,6,121,7,2,6,5,0,18,4.5,6,L,0.21476033057851238,0.25271428571428567,0.6709999999999996,0.13216666666666665
7,1,2,0,10,28.852999999999977,20,115,91,89,8,63,30.499999999999975,1.7689999999999988,0.122,2.439999999999998,20,6,1,9,122,6,1,13,3,0,16,4,6,L,0.24999999999999997,0.2948333333333333,0.122,0.18769230769230769
7,2,3,0,10,35.318999999999974,18,163,13,15,89,90,41.35799999999997,1.0369999999999995,0.9149999999999996,0.183,20,2,3,1,183,3,4,1,3,0,18,4.5,6,L,0.22599999999999998,0.3456666666666666,0.22875,0.183
7,2,4,0,4,17.689999999999987,20,93,1,106,105,77,30.98799999999998,0.244,0.061,1.463999999999999,20,2,1,10,157,2,1,10,2,0,13,3.25,6,L,0.19737579617834394,0.122,0.061,0.1464
7,3,5,0,2,39.22299999999997,19,174,52,58,47,9,39.89399999999997,0.366,3.476999999999997,1.7689999999999988,20,1,11,6,177,1,16,9,4,0,19,4.75,6,L,0.22538983050847455,0.366,0.21731249999999996,0.19655555555555554
7,3,6,0,3,45.322999999999965,20,196,30,26,78,73,45.627999999999965,5.428999999999996,0.122,0.183,20,13,1,1,198,24,1,1,5,0,16,4,6,L,0.23044444444444442,0.22620833333333332,0.122,0.183
7,4,7,0,5,15.310999999999988,18,81,15,17,64,86,53.98499999999996,0.061,0.6099999999999999,0.061,20,1,2,1,241,1,2,1,5,0,19,4.75,6,L,0.22400414937759333,0.061,0.30499999999999994,0.061
7,4,8,0,8,18.787999999999986,20,91,109,60,36,77,21.288999999999984,2.500999999999998,6.709999999999995,2.8669999999999978,20,5,14,9,101,6,30,10,2,0,14,3.5,6,L,0.21078217821782178,0.4168333333333333,0.22366666666666665,0.28669999999999995
7,5,9,0,10,28.120999999999977,20,123,91,86,95,41,28.242999999999977,0.183,1.8909999999999987,3.720999999999997,20,1,6,11,125,1,6,13,3,0.5,23,3.5,6,L,0.22594399999999998,0.183,0.3151666666666666,0.2862307692307692
7,5,10,0,4,21.532999999999983,18,104,100,107,73,34,21.898999999999983,7.441999999999994,1.7079999999999989,2.1349999999999985,20,14,3,5,107,27,3,5,2,0,12,3,6,L,0.20466355140186915,0.2756296296296296,0.5693333333333331,0.42699999999999994
8,1,1,0,6,14.212999999999989,20,73,4,5,9,11,26.96199999999998,1.463999999999999,0.122,0.6709999999999998,20,8,1,5,135,12,1,5,6,1,72,6,6,L,0.1997185185185185,0.122,0.122,0.13419999999999999
8,1,2,0,3,36.78299999999997,15,170,35,23,22,18,39.46699999999997,1.0979999999999994,10.369999999999992,3.1109999999999975,20,3,16,9,179,3,41,12,5,0.5,41,5.75,6,L,0.22048603351955307,0.36599999999999994,0.25292682926829263,0.25925
8,2,3,0,5,25.49799999999998,18,112,40,37,46,47,26.96199999999998,1.3419999999999992,0.6099999999999999,1.0369999999999995,20,4,2,4,116,4,3,4,5,1,60,5,6,L,0.2324310344827586,0.33549999999999996,0.20333333333333334,0.25925
8,2,4,0,8,25.07099999999998,18,124,116,119,1,27,26.22999999999998,0.244,14.761999999999988,0.7929999999999997,20,2,16,4,131,2,48,4,2,0,15,3.75,6,L,0.20022900763358778,0.122,0.3075416666666666,0.19824999999999998
8,3,5,0,8,45.566999999999965,13,216,109,110,117,115,45.688999999999965,3.3549999999999973,0.366,2.8669999999999978,14,7,2,9,217,7,2,13,2,1,24,2,6,L,0.21054838709677418,0.4792857142857142,0.183,0.22053846153846152
8,3,6,0,4,11.77299999999999,19,62,99,104,97,4,11.83399999999999,0.427,0.5489999999999999,1.0979999999999994,20,4,3,3,63,4,3,4,2,0.5,18,3,6,L,0.18784126984126984,0.10675,0.183,0.2744999999999999
8,4,7,0,8,18.909999999999986,19,104,112,117,16,18,21.471999999999984,2.9279999999999977,13.724999999999989,1.4029999999999991,20,10,16,7,116,13,59,7,2,0,16,4,6,L,0.18510344827586206,0.2252307692307692,0.23262711864406777,0.20042857142857143
8,4,8,0,5,44.712999999999965,20,195,47,38,44,56,47.27499999999996,2.1959999999999984,1.3419999999999992,12.01699999999999,20,8,5,16,212,8,5,41,5,0.5,34,4.75,6,L,0.2229952830188679,0.27449999999999997,0.26839999999999997,0.29309756097560974
8,5,9,0,4,38.49099999999997,10,148,98,100,99,22,39.10099999999997,2.9889999999999977,0.061,6.404999999999995,12,10,1,14,150,13,1,32,2,0.5,18,3,6,L,0.2606733333333333,0.2299230769230769,0.061,0.20015624999999998
8,5,10,0,1,37.27099999999997,19,153,74,73,38,11,37.33199999999997,1.1589999999999994,3.781999999999997,3.1719999999999975,20,4,13,9,154,5,20,13,3,0,17,4.25,6,L,0.2424155844155844,0.2318,0.1891,0.24399999999999997
9,1,1,0,8,39.10099999999997,19,192,120,119,17,57,40.99199999999997,0.9149999999999996,8.051999999999994,0.061,20,5,18,1,200,5,44,1,2,0,14,3.5,6,L,0.20495999999999998,0.183,0.183,0.061
9,1,2,0,6,25.31499999999998,19,117,35,5,7,11,26.71799999999998,7.990999999999993,0.7929999999999997,4.6969999999999965,20,16,4,13,124,31,5,20,6,0.5,41,5.75,6,L,0.21546774193548385,0.2577741935483871,0.1586,0.23484999999999998
9,2,3,0,5,46.90899999999996,14,190,37,11,8,5,47.21399999999996,4.269999999999997,2.0739999999999985,23.301999999999982,17,11,6,17,193,22,13,112,5,0.5,41,5.75,6,L,0.2446321243523316,0.1940909090909091,0.15953846153846155,0.20805357142857142
9,2,4,0,4,12.68799999999999,17,53,104,97,108,103,13.11499999999999,1.2809999999999993,0.7929999999999997,1.463999999999999,20,6,4,2,56,8,4,2,2,1,24,2,6,L,0.23419642857142856,0.160125,0.19824999999999998,0.7319999999999995
9,3,5,0,5,17.323999999999987,16,92,41,40,59,86,20.861999999999984,0.122,3.842999999999997,6.099999999999995,20,1,9,12,108,1,13,19,5,0,17,4.25,6,L,0.19316666666666665,0.122,0.29561538461538456,0.3210526315789473
9,3,6,0,8,41.11399999999997,15,198,120,118,119,64,41.47999999999997,0.122,3.3549999999999973,1.0979999999999994,17,1,13,1,200,1,19,1,2,0.5,16,2.5,6,L,0.20739999999999997,0.122,0.17657894736842106,1.0979999999999994
9,4,7,0,9,18.787999999999986,19,105,68,61,40,3,20.434999999999985,1.585999999999999,20.739999999999984,4.513999999999997,20,7,16,14,113,9,93,20,4,0,19,4.75,6,L,0.18084070796460175,0.17622222222222222,0.22301075268817203,0.22569999999999998
9,4,8,0,7,13.35899999999999,19,55,13,15,58,17,13.907999999999989,0.061,1.0979999999999994,2.9889999999999977,20,1,1,6,60,1,2,8,6,0.5,40,5.5,6,L,0.23179999999999998,0.061,0.5489999999999998,0.37362499999999993
9,5,9,0,10,14.456999999999988,20,79,91,93,85,4,14.517999999999988,0.122,2.744999999999998,18.299999999999986,20,2,8,16,80,2,11,83,3,0.5,24,3.75,6,L,0.181475,0.061,0.24954545454545454,0.22048192771084335
9,5,10,0,4,23.179999999999982,19,107,14,106,19,45,83.81399999999994,0.061,0.244,0.061,20,1,3,1,344,1,3,1,2,0,19,4.75,6,L,0.24364534883720929,0.061,0.08133333333333333,0.061
10,1,1,0,5,11.650999999999991,17,46,2,45,5,81,34.159999999999975,0.122,0.122,0.122,20,1,1,1,149,1,1,1,5,0,20,5,6,L,0.22926174496644294,0.122,0.122,0.122
10,1,2,0,4,37.14899999999997,19,175,60,108,107,104,49.28799999999996,0.122,0.7929999999999997,0.061,20,2,6,1,237,2,7,1,2,0.5,16,2.5,6,L,0.20796624472573838,0.061,0.11328571428571428,0.061
10,2,3,0,1,37.14899999999997,20,171,82,74,31,32,37.94199999999997,2.9279999999999977,6.465999999999995,3.4159999999999973,20,12,12,7,176,17,22,11,3,0,16,4,6,L,0.21557954545454544,0.17223529411764704,0.29390909090909084,0.31054545454545446
10,2,4,0,2,45.688999999999965,18,196,59,57,9,47,46.298999999999964,2.8669999999999978,2.805999999999998,2.0739999999999985,20,10,9,9,199,18,10,11,4,0,19,4.75,6,L,0.23265829145728642,0.15927777777777777,0.28059999999999996,0.18854545454545454
10,3,5,0,4,24.64399999999998,19,121,105,108,102,101,25.00999999999998,0.305,1.524999999999999,1.7689999999999988,20,2,5,8,122,2,6,8,2,1,24,2,6,L,0.205,0.1525,0.25416666666666665,0.221125
10,3,6,0,10,19.031999999999986,19,80,89,95,91,88,20.922999999999984,0.305,1.8909999999999987,0.122,20,1,7,1,89,1,8,1,3,1,36,3,6,L,0.2350898876404494,0.305,0.23637499999999997,0.122
10,4,7,0,10,13.11499999999999,19,68,94,116,117,120,13.35899999999999,10.430999999999992,10.125999999999992,3.476999999999997,20,18,18,14,70,43,47,20,3,0.5,15,2.25,6,L,0.19084285714285715,0.2425813953488372,0.21544680851063827,0.17385
10,4,8,0,2,43.43199999999997,13,184,59,51,43,39,46.542999999999964,2.9279999999999977,4.818999999999996,2.2569999999999983,20,7,13,6,205,8,21,9,4,0,18,4.5,6,L,0.22703902439024387,0.3659999999999999,0.22947619047619044,0.25077777777777777
10,5,9,0,3,52.33799999999996,15,217,11,109,64,31,333.9140000000131,0.061,0.122,1.585999999999999,20,1,2,8,1358,1,2,8,5,0,17,4.25,6,L,0.2458865979381443,0.061,0.061,0.19824999999999998
10,5,10,0,7,12.32199999999999,19,53,24,13,14,16,12.87099999999999,5.855999999999995,1.585999999999999,6.282999999999995,20,14,4,13,56,21,4,26,6,1,72,6,6,L,0.22983928571428572,0.2788571428571428,0.3964999999999999,0.24165384615384614
11,1,1,0,6,21.349999999999984,19,106,8,11,1,5,25.00999999999998,2.805999999999998,10.735999999999992,0.488,20,8,17,2,122,10,42,2,6,1,72,6,5,L,0.205,0.28059999999999996,0.2556190476190476,0.244
11,1,2,0,1,31.536999999999974,17,150,80,17,16,78,33.610999999999976,12.19999999999999,2.8669999999999978,0.122,20,16,9,1,164,46,9,1,3,0,18,4.5,5,L,0.2049451219512195,0.2652173913043478,0.3185555555555555,0.122
11,2,3,0,7,23.54599999999998,19,111,17,16,55,34,23.60699999999998,15.798999999999987,0.122,0.122,20,16,2,1,112,62,2,1,6,0,21,5.25,5,L,0.2107767857142857,0.2548225806451613,0.061,0.122
11,2,4,0,6,24.27799999999998,14,105,8,10,9,38,24.33899999999998,8.661999999999994,13.724999999999989,0.6099999999999999,15,16,16,3,106,44,41,3,6,0.5,41,5.75,5,L,0.2296132075471698,0.19686363636363635,0.3347560975609756,0.20333333333333334
11,3,5,0,3,35.806999999999974,18,161,36,35,10,34,38.55199999999997,0.427,12.01699999999999,1.2809999999999993,20,1,18,10,175,1,48,10,5,0.5,36,5.25,5,L,0.22029714285714283,0.427,0.25035416666666666,0.1281
11,3,6,0,10,27.14499999999998,19,120,95,89,87,55,28.852999999999977,0.244,0.305,6.8929999999999945,20,1,2,15,130,1,2,33,3,0.5,22,3.25,5,L,0.22194615384615382,0.244,0.1525,0.20887878787878786
11,4,7,0,1,46.725999999999964,20,191,78,73,80,31,46.78699999999996,0.183,7.014999999999994,1.1589999999999994,20,2,15,4,192,2,34,4,3,0.5,23,3.5,5,L,0.24368229166666663,0.0915,0.20632352941176468,0.28974999999999995
11,4,8,0,8,24.58299999999998,18,122,110,113,57,42,24.64399999999998,1.4029999999999991,16.774999999999988,2.622999999999998,19,5,18,11,123,5,77,16,2,0,13,3.25,5,L,0.20035772357723575,0.28059999999999996,0.21785714285714283,0.16393749999999999
12,1,1,0,7,26.41299999999998,19,121,13,19,17,41,27.02299999999998,11.528999999999991,3.781999999999997,1.2199999999999993,20,16,11,3,125,51,16,3,6,0.5,41,5.75,6,L,0.216184,0.22605882352941173,0.23637499999999995,0.40666666666666657
12,1,2,0,10,28.242999999999977,16,132,86,90,87,12,28.974999999999977,0.366,0.183,8.356999999999994,20,3,2,13,137,3,2,34,3,0.5,24,3.75,6,L,0.2114963503649635,0.122,0.0915,0.2457941176470588
12,2,3,0,8,14.578999999999988,17,66,120,116,112,117,15.920999999999987,0.427,1.585999999999999,2.8669999999999978,20,3,7,8,76,3,9,11,2,1,24,2,6,L,0.20948684210526314,0.14233333333333334,0.17622222222222222,0.2606363636363636
12,2,4,0,6,17.933999999999987,19,78,5,6,11,65,17.994999999999987,5.7339999999999955,1.585999999999999,2.622999999999998,20,12,7,7,79,20,8,9,6,0.5,40,5.5,6,L,0.22778481012658225,0.28669999999999995,0.19824999999999998,0.29144444444444434
12,3,5,0,5,9.515999999999993,18,55,38,41,42,43,11.040999999999991,0.061,0.061,12.62699999999999,20,1,1,16,63,1,1,53,5,1,60,5,6,L,0.17525396825396825,0.061,0.061,0.23824528301886788
12,3,6,0,8,41.11399999999997,14,176,117,110,118,29,41.72399999999997,1.646999999999999,1.9519999999999986,2.1959999999999984,17,5,8,8,179,6,13,10,2,0.5,17,2.75,6,L,0.23309497206703908,0.27449999999999997,0.15015384615384614,0.21959999999999996
