conN,conVar,Subject
0.5182605023408878,0.45014742454106327,1
0.5554013115060997,0.4343995579632744,1
0.5105715401112583,0.4371791891603024,1
0.40372600626023897,0.5634344190302805,1
0.4300063818784748,0.503308286460696,1
0.3865094986682258,0.4896403955890548,1
0.4602758666215495,0.5392450523778912,1
0.4719131880781707,0.4546706848155553,1
0.6148187822882,0.6495477362725027,1
0.5665566037482154,0.6161625460979714,1
0.5922154539394663,0.5442477372608789,1
0.7466877900776061,0.7443428620849828,1
0.8632272568252766,0.828553223163327,1
0.8862181950431922,0.7088244549664929,1
0.713879461455267,0.9117370311490448,1
0.8079175982193803,0.9174658984474622,1
0.8297501757767181,0.7776378738726454,1
0.692299223681298,0.8970122032889564,1
0.7684727175271956,0.8699567503229602,1
0.7936116821521195,0.7462433295082159,1
0.5803287025833813,1.0235606227440492,1
0.49967581721444543,0.9801542689331112,1
0.3534359574397028,1.0766031346959744,1
0.3330592455633496,0.9020359315094859,1
0.34954093176371254,0.7545921176083146,1
0.3570193588193631,0.6186305481979527,1
0.3444327500663693,0.5200776560643497,1
0.3300983801062925,0.4447308647716334,1
0.34956915889266826,0.3947262493900583,1
0.3261339885861225,0.36265134012513817,1
0.25884507956471847,0.4246988901429186,1
0.1705734816923454,0.516302307859081,1
0.24590949775381543,0.5637138784102049,1
0.6052480969876445,0.4563007471569899,2
0.6099886549206593,0.37452171359162173,2
0.5946522975271582,0.33029008566029977,2
0.48304640025360257,0.48744386307535104,2
0.5036446275696843,0.43115154509244435,2
0.4765525161557215,0.3991054589018812,2
0.48100324328748173,0.3281858213850255,2
0.49178032759269363,0.2841028257184442,2
0.4490737080957998,0.3126954995685431,2
0.4130956343309387,0.3221125471845566,2
0.43914758876064097,0.30979394660704984,2
0.3692447779775765,0.38764077885176884,2
0.2869562764470923,0.47468962614238336,2
0.44320923032717163,0.6922576086740653,2
0.46391698505373935,0.5952215963923877,2
0.5403017777281205,0.6289468624626724,2
0.5664022716479585,0.5553584778098141,2
0.39136155520643784,0.7943682151308926,2
0.4676438631850119,0.7880591880618621,2
0.37472366284245795,0.8162877511345975,2
0.4041453891385983,0.7118736534999587,2
0.22712381755264974,0.9235420659718641,2
0.3370425768526365,0.9586711713774647,2
0.4298864583249071,0.9526247000465129,2
0.5123616317872409,0.927050106961878,2
0.6165463898367081,0.9500096016684367,2
0.7225009221257499,0.971916745912833,2
0.774248887162065,0.8810293268028965,2
0.9112035130457937,0.9787327132097747,2
0.8451760855808192,0.9150410254977687,2
0.8782538709628206,0.7981883911622176,2
1.0016096581255323,0.8852622872551973,2
0.8927395498872648,0.9259500462806928,2
0.5307341324018734,0.2758041259363718,3
0.5526268964160139,0.2644288287773786,3
0.5785613920390594,0.2634120542679939,3
0.6034162554200277,0.26043937017633173,3
0.627471697877296,0.2564623810556017,3
0.5722480871324384,0.3156171263341966,3
0.589843434157086,0.28768439511665256,3
0.593508248575445,0.23747714493004016,3
0.5492130835425503,0.27857204600982177,3
0.5390907092285968,0.2431023854357643,3
0.564643286142813,0.24558706217704385,3
0.5483694066129389,0.22901740880138338,3
0.5722821960363532,0.23103950588793537,3
0.5971882914333857,0.23464379550441328,3
0.4967587725850866,0.3885740741001288,3
0.42882752408488345,0.4467217562805093,3
0.4508407945435897,0.40140394594181994,3
0.39402593005953634,0.4347528857215627,3
0.4637590214163015,0.4872684912907804,3
0.48895727989943333,0.440211309998888,3
0.4597786434380142,0.41052632092194863,3
0.5638642513918039,0.5365922726451381,3
0.5854792808575198,0.47250387704754226,3
0.5022760989894834,0.5444094653741063,3
0.526249703572143,0.48347478146460415,3
0.5503969686409477,0.43507435530929267,3
0.5747962238328788,0.3968579946312964,3
0.5131662758141167,0.44074629174256125,3
0.5358047724317136,0.39787402662924287,3
0.5491622337300349,0.34501414390003676,3
0.623364466428125,0.42441578051620976,3
0.64925779020216845,0.3913192719610546,3
0.5620883932787042,0.4873942114157723,3
0.4575668671669034,0.2509426297521298,4
0.49798325044217795,0.2815868703522528,4
0.49452085659699796,0.2321942839721623,4
0.5339091754379396,0.264532064859613,4
0.5564468548069987,0.2567010106258088,4
0.5584831394434149,0.2094333777734793,4
0.5333171845666319,0.21787861197234942,4
0.548797567486218,0.2052636554170518,4
0.5495147347300602,0.16564525882132577,4
0.6249204894731845,0.2833277165433091,4
0.6504866806084766,0.2777945555052315,4
0.6362176176951987,0.25077377023074104,4
0.6934931269818703,0.3151700347579359,4
0.7198451360263116,0.30484004589523145,4
0.7018827677041783,0.2797967733604517,4
0.6340496380015243,0.3595036780936696,4
0.6536467291469775,0.32679712476584233,4
0.6049438455627021,0.3588434669812248,4
0.571924098294442,0.35311426812149993,4
0.5951278807794462,0.3288989794672083,4
0.635245115706571,0.34335365342801616,4
0.5847783475747036,0.3756164590061478,4
0.6035510218739916,0.3380385158034942,4
0.600911760311544,0.2757093357676904,4
0.5525384899849464,0.31731400926734765,4
0.577453173607195,0.3036805746583753,4
0.5772285150961236,0.24339377674884294,4
0.5737450010191965,0.20168204955292865,4
0.5997789072560742,0.21341345211609847,4
0.5566430878363728,0.25700240053228157,4
0.5478341394263438,0.2232198172458833,4
0.5733807243757119,0.22966902369544262,4
0.6260010035374174,0.28897577727976514,4
0.3847886603484005,0.4592994400712676,5
0.4231670009706108,0.44419623330143465,5
0.35902776070770004,0.4836354671669692,5
0.3990038073886966,0.4668604670955685,5
0.5423369935562043,0.6601547460114703,5
0.5787493549706795,0.6009485196381266,5
0.649565357946628,0.6223908216623982,5
0.5471754143109089,0.7026925446013567,5
0.4729668473126224,0.7105711696776583,5
0.4927817684041356,0.6080867779251531,5
0.4026987330621811,0.6666354930240315,5
0.4639562805988503,0.6558234894925634,5
0.5479586460496807,0.6926635224957116,5
0.4271414639939116,0.7957651821081074,5
0.43003652923101865,0.6424022761606999,5
0.44226607826553965,0.5383809189976019,5
0.35205045306257304,0.6111359856040147,5
0.3345533712336342,0.5239029521410894,5
0.364681449761969,0.479378518769541,5
0.4820440105964599,0.6182279366846146,5
0.4493875072731731,0.5598953559942652,5
0.43636874367104117,0.47395381199967607,5
0.5552087750161923,0.6168431122900428,5
0.6039852615102334,0.5910274628201164,5
0.6391345967651707,0.5431206407659678,5
0.6627664941760297,0.4817603074344923,5
0.5608788563330176,0.5891835216336181,5
0.5200068974871621,0.5530907349986054,5
0.5310671858362692,0.4645931646970985,5
0.4734644765021032,0.4868799504260108,5
