Subject,Round,Phase,afterbreak,Schema,Schema_RT,Schema_OB,Schema_AS,Cho_1,Cho_2,Cho_3,Cho_4,RT_1,RT_2,RT_3,RT_4,OB_1,OB_2,OB_3,OB_4,AS_1,AS_2,AS_3,AS_4,schema_payoff,AC,performance,payoff,breakR,type,dwellmean_1,dwellmean_2,dwellmean_3,dwellmean_4
2,8,16,1,2,18.299999999999986,17,80,58,52,56,54,18.482999999999986,0.061,1.8909999999999987,1.463999999999999,19,1,10,6,82,1,13,7,4,1,48,4,1,L,0.22540243902439022,0.061,0.14546153846153845,0.20914285714285713
2,9,17,1,14,18.665999999999986,20,91,91,92,90,70,18.726999999999986,0.8539999999999996,1.0369999999999995,7.990999999999993,20,3,5,14,92,3,7,29,3,0.5,22,3.25,1,L,0.20355434782608695,0.2846666666666667,0.14814285714285713,0.275551724137931
2,9,18,1,12,13.29799999999999,19,69,44,38,37,3,15.615999999999987,2.3789999999999982,0.427,2.3179999999999983,20,8,4,7,77,8,4,10,5,0.5,36,5.25,1,L,0.2028051948051948,0.29737499999999994,0.10675,0.23179999999999995
2,10,19,1,11,44.651999999999965,14,178,92,1,96,62,72.34599999999995,4.7579999999999965,0.061,0.305,20,13,1,3,299,25,1,3,4,0,16,4,1,L,0.24195986622073576,0.19032,0.061,0.10166666666666667
2,10,20,1,3,25.43699999999998,12,120,30,36,28,31,26.04699999999998,1.2809999999999993,2.683999999999998,0.183,16,6,9,1,124,6,12,1,5,1,60,5,1,L,0.2100564516129032,0.2135,0.22366666666666665,0.183
2,11,21,1,2,69.23500000000055,9,281,49,50,22,54,69.60100000000055,0.305,2.0739999999999985,1.8299999999999987,12,4,5,7,284,4,5,8,4,0.5,30,4.5,1,L,0.2450739436619718,0.07625,0.41479999999999984,0.22875
2,11,22,1,12,20.129999999999985,20,87,42,40,38,37,21.959999999999983,0.366,4.269999999999997,3.781999999999997,20,3,15,8,96,3,23,13,5,1,60,5,1,L,0.22874999999999998,0.122,0.18565217391304348,0.2909230769230769
3,1,1,1,14,18.604999999999986,14,99,91,96,95,94,21.105999999999984,0.061,0.244,0.7319999999999998,20,1,2,3,107,1,2,3,3,1,36,3,1,L,0.1972523364485981,0.061,0.122,0.244
3,1,2,1,12,16.04299999999999,17,75,45,44,37,18,17.567999999999987,0.488,3.2939999999999974,2.683999999999998,20,2,10,8,81,2,18,11,5,0.5,36,5.25,1,L,0.21688888888888888,0.244,0.18299999999999997,0.244
3,2,3,1,7,11.467999999999991,18,61,4,72,11,83,11.528999999999991,7.9299999999999935,4.452999999999997,11.162999999999991,19,14,12,15,62,32,17,57,6,0,19,4.75,1,L,0.18595161290322582,0.24781249999999996,0.26194117647058823,0.1958421052631579
3,2,4,1,15,34.098999999999975,18,149,24,17,44,14,34.403999999999975,2.561999999999998,7.319999999999994,7.502999999999994,20,9,13,16,152,14,32,38,6,0.5,41,5.75,1,L,0.22634210526315787,0.18299999999999997,0.22874999999999998,0.19744736842105262
3,3,5,1,7,24.03399999999998,16,124,7,11,38,39,24.09499999999998,6.953999999999994,6.8929999999999945,2.8669999999999978,17,13,11,7,125,32,22,11,6,0,22,5.5,1,L,0.19276,0.2173125,0.3133181818181817,0.2606363636363636
3,3,6,1,15,54.716999999999956,16,225,18,24,17,32,55.204999999999956,0.305,4.940999999999996,11.467999999999991,19,2,10,16,229,2,21,56,6,0.5,41,5.75,1,L,0.24106986899563315,0.1525,0.23528571428571424,0.2047857142857143
3,4,7,1,11,32.14699999999998,14,126,66,67,69,18,32.57399999999998,1.646999999999999,2.500999999999998,18.055999999999987,15,10,6,17,128,10,9,94,4,0.5,30,4.5,1,L,0.254484375,0.16469999999999999,0.27788888888888885,0.1920851063829787
3,4,8,1,7,66.36800000000022,13,303,2,3,11,12,67.89300000000023,0.244,1.7689999999999988,0.305,15,2,6,2,305,2,10,2,6,1,72,6,1,L,0.2226,0.122,0.1769,0.1525
3,5,9,1,8,27.632999999999978,12,133,13,15,97,100,38.30799999999997,13.23699999999999,0.7319999999999998,0.061,20,17,3,1,178,64,3,1,2,0,16,4,1,L,0.2152134831460674,0.20682812499999997,0.244,0.061
3,5,10,1,13,55.570999999999955,15,248,116,119,2,71,64.72099999999995,2.622999999999998,51.36199999999996,0.5489999999999999,20,7,18,3,292,11,198,3,2,0,14,3.5,1,L,0.22164726027397258,0.23845454545454542,0.25940404040404036,0.183
3,6,11,1,11,47.51899999999996,14,197,62,18,34,68,47.76299999999996,12.56599999999999,3.2939999999999974,0.122,15,17,8,1,198,55,11,1,4,0,19,4.75,1,L,0.2412272727272727,0.22847272727272724,0.2994545454545454,0.122
3,6,12,1,7,27.876999999999978,17,121,4,8,2,5,28.181999999999977,0.6709999999999998,8.417999999999994,0.061,19,4,15,1,123,5,31,1,6,1,72,6,1,L,0.22912195121951218,0.13419999999999999,0.27154838709677415,0.061
3,7,13,1,3,23.91199999999998,17,114,29,26,16,22,25.25399999999998,1.7079999999999989,5.428999999999996,2.1349999999999985,20,8,16,11,124,11,25,14,5,0,22,5.5,1,L,0.20366129032258062,0.15527272727272726,0.21715999999999996,0.1525
3,7,14,1,7,8.356999999999994,18,42,3,1,7,5,10.064999999999992,3.2329999999999974,1.7689999999999988,0.6099999999999999,20,12,8,3,50,17,9,3,6,1,72,6,1,L,0.2013,0.19017647058823528,0.1965555555555555,0.20333333333333334
3,8,15,1,7,57.339999999999954,8,237,11,9,5,54,57.400999999999954,0.122,8.661999999999994,1.0369999999999995,9,1,14,7,238,1,33,8,6,0.5,40,5.5,1,L,0.24118067226890755,0.122,0.26248484848484843,0.129625
3,8,16,1,8,20.312999999999985,19,92,98,101,103,22,20.800999999999984,0.061,0.061,6.526999999999995,20,1,1,13,94,1,1,28,2,0.5,18,3,1,L,0.22128723404255318,0.061,0.061,0.23310714285714285
3,9,17,1,7,9.210999999999993,16,48,3,4,10,56,9.271999999999993,5.855999999999995,0.9149999999999996,3.842999999999997,17,14,4,11,49,26,4,16,6,0.5,40,5.5,1,L,0.18922448979591835,0.22523076923076918,0.22875,0.2401875
3,9,18,1,15,17.262999999999987,10,79,20,23,22,104,17.323999999999987,0.427,4.6969999999999965,9.454999999999993,11,1,11,15,80,1,19,46,6,0.5,38,5,1,L,0.21655,0.427,0.24721052631578946,0.20554347826086955
3,10,19,1,12,15.493999999999987,11,81,39,40,38,44,16.835999999999988,0.5489999999999999,2.3179999999999983,2.1959999999999984,15,5,8,8,85,5,9,11,5,1,60,5,1,L,0.1980705882352941,0.1098,0.25755555555555554,0.19963636363636358
3,10,20,1,7,9.576999999999993,13,42,1,5,8,7,9.637999999999993,0.9759999999999995,2.3789999999999982,0.366,14,5,10,2,43,6,14,2,6,1,72,6,1,L,0.2241395348837209,0.16266666666666665,0.16992857142857143,0.183
3,11,21,1,13,76.37200000000138,12,322,118,92,30,8,77.22600000000138,1.8299999999999987,7.380999999999994,9.454999999999993,15,7,14,15,325,9,34,34,2,0,16,4,1,L,0.23761846153846153,0.20333333333333334,0.21708823529411764,0.2780882352941176
3,11,22,1,1,73.9930000000011,13,322,22,79,73,20,75.9450000000011,0.061,2.8669999999999978,1.585999999999999,20,1,8,7,331,1,11,8,3,0,18,4.5,1,L,0.22944108761329304,0.061,0.2606363636363636,0.19824999999999998
4,1,1,1,12,30.316999999999975,15,128,37,46,41,15,33.610999999999976,0.244,1.0369999999999995,2.1959999999999984,20,3,5,8,142,3,5,10,5,0.5,36,5.25,1,L,0.23669718309859153,0.08133333333333333,0.2074,0.2196
4,1,2,1,13,35.379999999999974,15,158,120,112,110,113,36.78299999999997,0.305,1.524999999999999,0.061,20,3,6,1,164,3,8,1,2,1,24,2,1,L,0.22428658536585364,0.10166666666666667,0.190625,0.061
4,2,3,1,15,29.462999999999976,17,132,20,22,23,62,29.523999999999976,1.524999999999999,0.5489999999999999,9.759999999999993,18,4,2,16,133,5,2,42,6,0.5,40,5.5,1,L,0.221984962406015,0.305,0.27449999999999997,0.23238095238095238
4,2,4,1,3,50.01999999999996,12,216,29,31,57,35,52.94799999999996,1.1589999999999994,1.9519999999999986,0.061,20,4,4,1,229,4,4,1,5,0.5,34,4.75,1,L,0.23121397379912662,0.28974999999999995,0.4879999999999999,0.061
4,3,5,1,12,13.968999999999989,14,71,38,40,41,2,15.493999999999987,0.6709999999999998,2.0129999999999986,9.942999999999993,18,3,6,14,75,3,9,43,5,0.5,36,5.25,1,L,0.20658666666666664,0.22366666666666665,0.22366666666666665,0.23123255813953486
4,3,6,1,15,29.401999999999976,19,137,18,17,24,21,29.584999999999976,3.2329999999999974,1.9519999999999986,1.2809999999999993,20,11,7,5,139,17,7,7,6,1,72,6,1,L,0.212841726618705,0.19017647058823528,0.27885714285714286,0.18299999999999997
4,4,7,1,15,38.36899999999997,15,159,24,22,21,51,38.73499999999997,1.4029999999999991,1.8299999999999987,2.561999999999998,18,5,9,9,162,6,9,11,6,0.5,40,5.5,1,L,0.23910493827160492,0.23383333333333334,0.20333333333333334,0.2329090909090909
4,4,8,1,7,11.345999999999991,18,66,3,1,11,8,12.26099999999999,4.025999999999997,0.061,1.2809999999999993,20,13,1,5,73,18,1,5,6,1,72,6,1,L,0.16795890410958902,0.22366666666666662,0.061,0.2562
4,5,9,1,12,45.871999999999964,13,181,48,38,41,4,47.33599999999996,0.6709999999999998,2.805999999999998,29.950999999999976,17,3,8,17,186,3,10,133,5,0.5,36,5.25,1,L,0.25449462365591397,0.22366666666666665,0.28059999999999985,0.2251954887218045
4,5,10,1,15,29.767999999999976,17,143,24,15,80,78,30.438999999999975,2.439999999999998,3.2329999999999974,3.842999999999997,20,6,8,10,146,7,9,19,6,0,18,4.5,1,L,0.20848630136986301,0.34857142857142853,0.35922222222222217,0.20226315789473684
4,6,11,1,2,74.17600000000112,15,350,54,58,52,16,76.67700000000113,0.183,4.635999999999997,9.576999999999993,20,1,13,17,362,1,20,55,4,0.5,30,4.5,1,L,0.21181491712707182,0.183,0.23179999999999998,0.17412727272727271
4,6,12,1,3,19.031999999999986,15,77,28,27,10,91,19.214999999999986,1.2809999999999993,9.149999999999993,17.140999999999988,17,4,14,16,79,4,39,70,5,0,19,4.75,1,L,0.2432278481012658,0.3202499999999999,0.2346153846153846,0.24487142857142855
4,7,13,1,12,13.846999999999989,19,71,46,40,54,48,14.212999999999989,8.234999999999994,1.463999999999999,0.122,20,10,6,1,73,23,9,1,5,0.5,34,4.75,1,L,0.1946986301369863,0.3580434782608695,0.16266666666666665,0.122
4,7,14,1,7,96.38000000000369,13,378,36,9,8,1,98.21000000000369,0.183,2.9889999999999977,5.367999999999996,19,1,10,13,385,1,16,25,6,0.5,41,5.75,1,L,0.25509090909090903,0.183,0.1868125,0.21472
4,8,15,1,2,51.11799999999996,15,235,50,53,41,59,51.91099999999996,0.183,16.16499999999999,0.122,19,2,18,1,239,2,87,1,4,0.5,29,4.25,1,L,0.21720083682008365,0.0915,0.1858045977011494,0.122
4,8,16,1,8,44.956999999999965,13,212,108,7,8,11,47.57999999999996,9.088999999999993,15.188999999999988,0.7319999999999998,20,14,17,2,227,40,60,2,2,0.5,38,5,1,L,0.20960352422907488,0.22722499999999995,0.25315,0.366
4,9,17,1,14,20.922999999999984,15,86,85,92,91,25,22.874999999999982,1.9519999999999986,2.8669999999999978,0.6709999999999998,20,7,11,3,91,7,18,3,3,0.5,23,3.5,1,L,0.25137362637362637,0.2788571428571428,0.15927777777777777,0.22366666666666665
4,9,18,1,12,41.35799999999997,16,176,48,45,39,7,42.57799999999997,1.8299999999999987,1.0369999999999995,3.1109999999999975,20,7,6,6,180,7,7,9,5,0.5,36,5.25,1,L,0.23654444444444442,0.2614285714285714,0.14814285714285713,0.3456666666666666
4,10,19,1,12,61.54899999999995,13,282,43,47,44,53,69.17399999999995,0.061,2.1349999999999985,2.3789999999999982,20,1,9,7,315,1,11,11,5,0.5,34,4.75,1,L,0.2196,0.061,0.1940909090909091,0.21627272727272726
4,10,20,1,11,33.976999999999975,14,165,69,72,67,13,35.440999999999974,5.916999999999995,0.9149999999999996,1.8909999999999987,20,15,4,7,174,23,4,9,4,0.5,30,4.5,1,L,0.203683908045977,0.2572608695652173,0.22874999999999995,0.2101111111111111
4,11,21,1,11,34.647999999999975,16,157,67,72,71,68,35.806999999999974,0.8539999999999996,0.244,2.744999999999998,20,5,1,8,161,5,1,12,4,1,48,4,1,L,0.2224037267080745,0.1708,0.244,0.22874999999999998
4,11,22,1,7,13.41999999999999,17,71,1,12,88,89,13.48099999999999,5.7339999999999955,4.6969999999999965,10.369999999999992,18,13,9,15,72,26,16,53,6,0,18,4.5,1,L,0.1872361111111111,0.22053846153846152,0.29356249999999995,0.19566037735849057
5,1,1,1,7,70.02800000000065,10,298,9,3,1,88,70.45500000000065,0.8539999999999996,7.624999999999994,0.488,12,4,14,4,300,4,35,4,6,0.5,39,5.25,1,L,0.23484999999999998,0.2135,0.21785714285714283,0.122
5,1,2,1,11,16.774999999999988,19,76,66,64,68,14,17.140999999999988,1.7689999999999988,2.744999999999998,13.907999999999989,20,7,9,16,79,9,14,76,4,0.5,30,4.5,1,L,0.21697468354430377,0.19655555555555554,0.19607142857142856,0.183
5,2,3,1,15,79.42200000000173,16,314,20,21,24,16,80.76400000000173,1.2809999999999993,0.061,19.397999999999985,20,8,1,16,318,10,1,87,6,1,72,6,1,L,0.2539748427672956,0.1281,0.061,0.22296551724137928
5,2,4,1,12,28.242999999999977,20,125,47,41,40,8,28.425999999999977,2.3179999999999983,3.2939999999999974,9.820999999999993,20,8,7,16,126,10,15,41,5,0.5,36,5.25,1,L,0.22560317460317458,0.2318,0.2196,0.23953658536585362
5,3,5,1,11,74.17600000000112,9,288,3,8,1,37,74.78600000000112,7.8689999999999936,13.17599999999999,0.305,10,14,16,2,289,35,47,2,4,0.5,41,5.75,1,L,0.25877508650519027,0.2248285714285714,0.28034042553191485,0.1525
5,3,6,1,15,16.469999999999988,18,85,13,16,24,60,16.530999999999988,2.744999999999998,4.818999999999996,10.369999999999992,19,8,15,13,86,13,25,43,6,0.5,40,5.5,1,L,0.19222093023255812,0.21115384615384614,0.19276,0.2411627906976744
5,4,7,1,15,11.223999999999991,15,52,16,21,13,15,12.56599999999999,2.1349999999999985,3.3549999999999973,2.3179999999999983,20,10,9,6,62,10,16,7,6,1,72,6,1,L,0.20267741935483868,0.2135,0.20968749999999997,0.33114285714285707
5,4,8,1,7,10.796999999999992,16,54,7,10,5,12,13.05399999999999,0.7929999999999997,1.1589999999999994,0.061,20,4,2,1,66,4,2,1,6,1,72,6,1,L,0.1977878787878788,0.19824999999999998,0.5794999999999997,0.061
5,5,9,1,11,10.003999999999992,16,52,67,20,119,118,11.162999999999991,31.841999999999974,1.585999999999999,2.500999999999998,20,19,5,8,57,149,5,10,4,0,14,3.5,1,L,0.1958421052631579,0.21370469798657715,0.3171999999999999,0.2501
5,5,10,1,7,13.29799999999999,18,71,8,3,7,92,15.981999999999987,3.720999999999997,2.0129999999999986,47.33599999999996,20,11,8,16,85,21,9,202,6,0.5,39,5.25,1,L,0.1880235294117647,0.17719047619047618,0.22366666666666665,0.23433663366336632
5,6,11,1,3,18.238999999999987,19,86,26,35,49,87,18.299999999999986,2.439999999999998,16.957999999999988,8.844999999999994,20,10,17,14,87,12,76,30,5,0,17,4.25,1,L,0.21034482758620687,0.20333333333333328,0.2231315789473684,0.2948333333333333
5,6,12,1,12,20.861999999999984,16,92,5,46,48,42,86.86400000000016,1.2199999999999993,0.183,0.305,20,6,2,3,345,7,2,3,5,0.5,36,5.25,1,L,0.2517797101449275,0.1742857142857143,0.0915,0.10166666666666667
5,7,13,1,3,21.532999999999983,20,118,25,28,2,83,23.057999999999982,0.488,3.720999999999997,2.9279999999999977,20,3,7,7,123,4,14,8,5,0,19,4.75,1,L,0.18746341463414634,0.122,0.2657857142857143,0.3659999999999999
5,7,14,1,15,39.03999999999997,14,151,15,16,24,38,39.10099999999997,3.1109999999999975,7.624999999999994,13.846999999999989,15,9,15,14,152,13,31,53,6,0.5,41,5.75,1,L,0.25724342105263154,0.23930769230769228,0.24596774193548385,0.2612641509433962
5,8,15,1,11,20.739999999999984,14,80,63,68,70,69,21.044999999999984,0.6709999999999998,0.061,11.589999999999991,16,4,1,15,82,4,1,46,4,1,48,4,1,L,0.2566463414634146,0.16775,0.061,0.2519565217391304
5,8,16,1,3,47.76299999999996,18,202,34,32,35,75,48.31199999999996,0.061,2.3179999999999983,3.659999999999997,20,1,9,12,205,1,11,18,5,0.5,33,4.5,1,L,0.2356682926829268,0.061,0.21072727272727274,0.20333333333333334
5,9,17,1,12,104.00500000000457,15,434,80,60,43,39,107.29900000000457,0.9759999999999995,0.122,0.061,20,4,1,1,444,4,1,1,5,0,17,4.25,1,L,0.24166441441441439,0.244,0.122,0.061
5,9,18,1,11,53.74099999999996,17,223,62,61,112,4,56.180999999999955,3.1719999999999975,7.624999999999994,6.648999999999995,20,12,15,14,237,18,33,28,4,0,16,4,1,L,0.2370506329113924,0.1762222222222222,0.23106060606060605,0.23746428571428568
5,10,19,1,15,21.105999999999984,16,113,20,24,47,84,21.166999999999984,12.26099999999999,1.3419999999999992,5.550999999999996,17,17,4,10,114,51,5,19,6,0,20,5,1,L,0.18567543859649122,0.24041176470588232,0.26839999999999997,0.29215789473684206
5,10,20,1,14,78.81200000000166,15,317,98,4,55,32,90.34100000000166,52.09399999999996,0.6709999999999998,50.87399999999996,20,18,2,14,355,199,2,195,3,0,17,4.25,1,L,0.25448169014084504,0.2617788944723618,0.3354999999999999,0.26089230769230765
6,1,1,1,7,25.19299999999998,17,116,2,7,5,12,25.31499999999998,0.183,1.4029999999999991,5.489999999999996,18,2,6,15,117,2,6,20,6,1,72,6,1,L,0.21636752136752135,0.0915,0.23383333333333328,0.27449999999999997
6,1,2,1,12,68.68600000000049,12,286,47,38,40,20,69.90600000000049,0.183,7.380999999999994,4.940999999999996,18,2,17,9,293,2,35,13,5,0.5,36,5.25,1,L,0.23858703071672352,0.0915,0.21088571428571426,0.380076923076923
6,2,3,1,7,23.54599999999998,18,127,6,3,7,30,23.60699999999998,0.6099999999999999,4.513999999999997,10.247999999999992,19,2,12,14,128,2,18,41,6,0.5,41,5.75,1,L,0.1844296875,0.30499999999999994,0.2507777777777777,0.2499512195121951
6,2,4,1,12,36.72199999999997,13,150,45,41,39,13,37.08799999999997,0.9149999999999996,2.439999999999998,4.147999999999997,14,3,5,10,151,4,6,19,5,0.5,36,5.25,1,L,0.24561589403973508,0.22874999999999995,0.40666666666666657,0.21831578947368419
