conN,conVar,Subject
0.35946937861553224,0.40746974644807643,1
0.38804016787930584,0.3831173756860083,1
0.3883915205431941,0.3071966058765831,1
0.3218086295420435,0.3789230667035677,1
0.3425880935004338,0.3446973812796348,1
0.3577666903887758,0.3061150988003918,1
0.3784736978631355,0.28630609398903284,1
0.40296909768232786,0.278035674829611,1
0.4416661248545107,0.29982259420805446,1
0.38340794709278436,0.3563744308898962,1
0.4008872898184916,0.3200582301633314,1
0.37828395818028937,0.30125324740706955,1
0.36133031053408654,0.2749098932180613,1
0.3721252875769387,0.24151786866015335,1
0.3724575682912951,0.19387885635683555,1
0.4016475445696114,0.21348303764210091,1
0.4273199534217747,0.22213124781800736,1
0.4771609253633483,0.27738694213755305,1
0.504374775057285,0.2763372530979158,1
0.5205614467666787,0.25344314589711997,1
0.4991738065028547,0.24552979724534402,1
0.43624372100479397,0.3222840087923966,1
0.43745241366983506,0.2602445923639995,1
0.5114190672764181,0.3561289811043656,1
0.4791103712671086,0.3495205769021114,1
0.503670215458276,0.3287361499040238,1
0.49257280338490034,0.2851837440699702,1
0.5119970961170462,0.2669955807202681,1
0.5356300129546868,0.26086229825149565,1
0.4796381314122861,0.3206736016859979,1
0.42176600257966385,0.3722831390140428,1
0.44142891316651445,0.3371523323849354,1
0.5361652995119334,0.45919463859878623,1
0.5401890730090348,0.5020690980815037,2
0.4693303240836245,0.5433727763160235,2
0.5281514506757734,0.5523404742371165,2
0.5655215167878637,0.5166125116138737,2
0.5916880359278301,0.4656230475710319,2
0.5385407542582212,0.4787930013960434,2
0.6298575625736895,0.5656680177477712,2
0.6452580916743468,0.48333547239953156,2
0.6470564721014603,0.3902651387738523,2
0.6402623472289527,0.32580036076409713,2
0.553257401910757,0.43465017924766913,2
0.5033782289290436,0.44747848936156204,2
0.46476806513781344,0.43520311907170994,2
0.49069523679949584,0.4000168385807328,2
0.5212935324305638,0.38121006212672215,2
0.5645792364000108,0.39153945764027187,2
0.5865490844337682,0.3571712621797321,2
0.4660458985552274,0.5267433815008673,2
0.37640116829656617,0.6006841657180163,2
0.3797368869065002,0.48721876979428114,2
0.40394439979709995,0.4381900416166244,2
0.5364653435066592,0.6155939207124179,2
0.5577260291024707,0.5349965077615573,2
0.5329770080007847,0.4774952484126178,2
0.6203203752423767,0.5566829332132782,2
0.6336847716164855,0.47207513931884015,2
0.6852246991768304,0.4807399665757618,2
0.7970424425788294,0.6082274600646075,2
0.8166624671992581,0.5258220172925434,2
0.861677059974937,0.5106867993853926,2
0.7731269145921829,0.5856497302738225,2
0.7928433732415827,0.5079527015178578,2
0.6910636028526496,0.6099217019921526,2
0.49084329407107696,0.1731027513048351,3
0.5301716653922478,0.21713894368620976,3
0.5394541622595378,0.1922761486835477,3
0.5575012007908682,0.18991499600949902,3
0.5727304916011303,0.18239057842812348,3
0.5771749385830516,0.15480135670634118,3
0.542247300614908,0.19369636130136,3
0.5666353181504995,0.203733124112271,3
0.6269841135236276,0.28368409003607303,3
0.5154677354233798,0.4499800282293541,3
0.4091513952561598,0.5726167029179232,3
0.3669307707889028,0.5425346112688525,3
0.3870803207316131,0.4743267889005026,3
0.2909995382152555,0.5716229961531173,3
0.3052972867102342,0.4858938939124513,3
0.2559169231789445,0.4874758421925405,3
0.36609951404128976,0.6103458554787229,3
0.3400407052561713,0.5403943019532151,3
0.451770107664063,0.6557742463783556,3
0.36192074639716765,0.7043181196364752,3
0.30551936903270116,0.6762572504381131,3
0.25035352394955945,0.6513374905167739,3
0.1630009467106318,0.6957751468912744,3
0.14117240475062284,0.6002772014330374,3
0.2736044455387442,0.7450858427226726,3
